DeliveryDate,TradeDate,StartTime,EndTime,LoadForecastROI,LoadForecastNI,AggregatedForecast
"2024-01-30","2024-01-30","2024-01-30T02:30:00","2024-01-30T03:00:00",3359,693,4052
"2024-01-30","2024-01-30","2024-01-30T03:00:00","2024-01-30T03:30:00",3302,678,3980
"2024-01-30","2024-01-30","2024-01-30T03:30:00","2024-01-30T04:00:00",3298,671,3969
"2024-01-30","2024-01-30","2024-01-30T04:00:00","2024-01-30T04:30:00",3269,663,3932
"2024-01-30","2024-01-30","2024-01-30T04:30:00","2024-01-30T05:00:00",3260,660,3920
"2024-01-30","2024-01-30","2024-01-30T05:00:00","2024-01-30T05:30:00",3286,671,3957
"2024-01-30","2024-01-30","2024-01-30T05:30:00","2024-01-30T06:00:00",3362,691,4053
"2024-01-30","2024-01-30","2024-01-30T06:00:00","2024-01-30T06:30:00",3540,750,4290
"2024-01-30","2024-01-30","2024-01-30T06:30:00","2024-01-30T07:00:00",3795,835,4630
"2024-01-30","2024-01-30","2024-01-30T07:00:00","2024-01-30T07:30:00",4070,934,5004
"2024-01-30","2024-01-30","2024-01-30T07:30:00","2024-01-30T08:00:00",4391,1070,5461
"2024-01-30","2024-01-30","2024-01-30T08:00:00","2024-01-30T08:30:00",4569,1120,5689
"2024-01-30","2024-01-30","2024-01-30T08:30:00","2024-01-30T09:00:00",4593,1145,5738
"2024-01-30","2024-01-30","2024-01-30T09:00:00","2024-01-30T09:30:00",4606,1167,5773
"2024-01-30","2024-01-30","2024-01-30T09:30:00","2024-01-30T10:00:00",4691,1201,5892
"2024-01-30","2024-01-30","2024-01-30T10:00:00","2024-01-30T10:30:00",4743,1193,5936
"2024-01-30","2024-01-30","2024-01-30T10:30:00","2024-01-30T11:00:00",4730,1170,5900
"2024-01-30","2024-01-30","2024-01-30T11:00:00","2024-01-30T11:30:00",4716,1164,5880
"2024-01-30","2024-01-30","2024-01-30T11:30:00","2024-01-30T12:00:00",4711,1149,5860
"2024-01-30","2024-01-30","2024-01-30T12:00:00","2024-01-30T12:30:00",4701,1143,5844
"2024-01-30","2024-01-30","2024-01-30T12:30:00","2024-01-30T13:00:00",4694,1154,5848
"2024-01-30","2024-01-30","2024-01-30T13:00:00","2024-01-30T13:30:00",4684,1145,5829
"2024-01-30","2024-01-30","2024-01-30T13:30:00","2024-01-30T14:00:00",4613,1110,5723
"2024-01-30","2024-01-30","2024-01-30T14:00:00","2024-01-30T14:30:00",4606,1104,5710
"2024-01-30","2024-01-30","2024-01-30T14:30:00","2024-01-30T15:00:00",4595,1102,5697
"2024-01-30","2024-01-30","2024-01-30T15:00:00","2024-01-30T15:30:00",4604,1102,5706
"2024-01-30","2024-01-30","2024-01-30T15:30:00","2024-01-30T16:00:00",4630,1129,5759
"2024-01-30","2024-01-30","2024-01-30T16:00:00","2024-01-30T16:30:00",4704,1149,5853
"2024-01-30","2024-01-30","2024-01-30T16:30:00","2024-01-30T17:00:00",4795,1211,6006
"2024-01-30","2024-01-30","2024-01-30T17:00:00","2024-01-30T17:30:00",4924,1272,6196
"2024-01-30","2024-01-30","2024-01-30T17:30:00","2024-01-30T18:00:00",5150,1337,6487
"2024-01-30","2024-01-30","2024-01-30T18:00:00","2024-01-30T18:30:00",5200,1360,6560
"2024-01-30","2024-01-30","2024-01-30T18:30:00","2024-01-30T19:00:00",5106,1318,6424
"2024-01-30","2024-01-30","2024-01-30T19:00:00","2024-01-30T19:30:00",5024,1259,6283
"2024-01-30","2024-01-30","2024-01-30T19:30:00","2024-01-30T20:00:00",4938,1231,6169
"2024-01-30","2024-01-30","2024-01-30T20:00:00","2024-01-30T20:30:00",4808,1185,5993
"2024-01-30","2024-01-30","2024-01-30T20:30:00","2024-01-30T21:00:00",4701,1146,5847
"2024-01-30","2024-01-30","2024-01-30T21:00:00","2024-01-30T21:30:00",4586,1099,5685
"2024-01-30","2024-01-30","2024-01-30T21:30:00","2024-01-30T22:00:00",4411,1035,5446
"2024-01-30","2024-01-30","2024-01-30T22:00:00","2024-01-30T22:30:00",4217,973,5190
"2024-01-30","2024-01-30","2024-01-30T22:30:00","2024-01-30T23:00:00",4041,901,4942
"2024-01-30","2024-01-31","2024-01-30T23:00:00","2024-01-30T23:30:00",3887,832,4719
"2024-01-30","2024-01-31","2024-01-30T23:30:00","2024-01-31T00:00:00",3813,768,4581
"2024-01-31","2024-01-31","2024-01-31T00:00:00","2024-01-31T00:30:00",3666,637,4303
"2024-01-31","2024-01-31","2024-01-31T00:30:00","2024-01-31T01:00:00",3581,612,4193
"2024-01-31","2024-01-31","2024-01-31T01:00:00","2024-01-31T01:30:00",3525,600,4125
"2024-01-31","2024-01-31","2024-01-31T01:30:00","2024-01-31T02:00:00",3455,611,4066
"2024-01-31","2024-01-31","2024-01-31T02:00:00","2024-01-31T02:30:00",3384,596,3980
"2024-01-31","2024-01-31","2024-01-31T02:30:00","2024-01-31T03:00:00",3395,587,3982
"2024-01-31","2024-01-31","2024-01-31T03:00:00","2024-01-31T03:30:00",3340,576,3916
"2024-01-31","2024-01-31","2024-01-31T03:30:00","2024-01-31T04:00:00",3336,565,3901
"2024-01-31","2024-01-31","2024-01-31T04:00:00","2024-01-31T04:30:00",3309,560,3869
"2024-01-31","2024-01-31","2024-01-31T04:30:00","2024-01-31T05:00:00",3300,562,3862
"2024-01-31","2024-01-31","2024-01-31T05:00:00","2024-01-31T05:30:00",3325,572,3897
"2024-01-31","2024-01-31","2024-01-31T05:30:00","2024-01-31T06:00:00",3397,596,3993
"2024-01-31","2024-01-31","2024-01-31T06:00:00","2024-01-31T06:30:00",3567,655,4222
"2024-01-31","2024-01-31","2024-01-31T06:30:00","2024-01-31T07:00:00",3810,749,4559
"2024-01-31","2024-01-31","2024-01-31T07:00:00","2024-01-31T07:30:00",4073,873,4946
"2024-01-31","2024-01-31","2024-01-31T07:30:00","2024-01-31T08:00:00",4378,992,5370
"2024-01-31","2024-01-31","2024-01-31T08:00:00","2024-01-31T08:30:00",4549,1095,5644
"2024-01-31","2024-01-31","2024-01-31T08:30:00","2024-01-31T09:00:00",4571,1111,5682
"2024-01-31","2024-01-31","2024-01-31T09:00:00","2024-01-31T09:30:00",4583,1134,5717
"2024-01-31","2024-01-31","2024-01-31T09:30:00","2024-01-31T10:00:00",4664,1170,5834
"2024-01-31","2024-01-31","2024-01-31T10:00:00","2024-01-31T10:30:00",4714,1176,5890
"2024-01-31","2024-01-31","2024-01-31T10:30:00","2024-01-31T11:00:00",4701,1185,5886
"2024-01-31","2024-01-31","2024-01-31T11:00:00","2024-01-31T11:30:00",4689,1180,5869
"2024-01-31","2024-01-31","2024-01-31T11:30:00","2024-01-31T12:00:00",4683,1171,5854
"2024-01-31","2024-01-31","2024-01-31T12:00:00","2024-01-31T12:30:00",4674,1162,5836
"2024-01-31","2024-01-31","2024-01-31T12:30:00","2024-01-31T13:00:00",4767,1175,5942
"2024-01-31","2024-01-31","2024-01-31T13:00:00","2024-01-31T13:30:00",4658,1159,5817
"2024-01-31","2024-01-31","2024-01-31T13:30:00","2024-01-31T14:00:00",4590,1112,5702
"2024-01-31","2024-01-31","2024-01-31T14:00:00","2024-01-31T14:30:00",4583,1104,5687
"2024-01-31","2024-01-31","2024-01-31T14:30:00","2024-01-31T15:00:00",4573,1099,5672
"2024-01-31","2024-01-31","2024-01-31T15:00:00","2024-01-31T15:30:00",4582,1100,5682
"2024-01-31","2024-01-31","2024-01-31T15:30:00","2024-01-31T16:00:00",4607,1132,5739
"2024-01-31","2024-01-31","2024-01-31T16:00:00","2024-01-31T16:30:00",4677,1136,5813
"2024-01-31","2024-01-31","2024-01-31T16:30:00","2024-01-31T17:00:00",4764,1197,5961
"2024-01-31","2024-01-31","2024-01-31T17:00:00","2024-01-31T17:30:00",4887,1288,6175
"2024-01-31","2024-01-31","2024-01-31T17:30:00","2024-01-31T18:00:00",5102,1350,6452
"2024-01-31","2024-01-31","2024-01-31T18:00:00","2024-01-31T18:30:00",5150,1328,6478
"2024-01-31","2024-01-31","2024-01-31T18:30:00","2024-01-31T19:00:00",5060,1281,6341
"2024-01-31","2024-01-31","2024-01-31T19:00:00","2024-01-31T19:30:00",4982,1227,6209
"2024-01-31","2024-01-31","2024-01-31T19:30:00","2024-01-31T20:00:00",4900,1195,6095
"2024-01-31","2024-01-31","2024-01-31T20:00:00","2024-01-31T20:30:00",4776,1149,5925
"2024-01-31","2024-01-31","2024-01-31T20:30:00","2024-01-31T21:00:00",4674,1105,5779
"2024-01-31","2024-01-31","2024-01-31T21:00:00","2024-01-31T21:30:00",4564,1070,5634
"2024-01-31","2024-01-31","2024-01-31T21:30:00","2024-01-31T22:00:00",4398,1010,5408
"2024-01-31","2024-01-31","2024-01-31T22:00:00","2024-01-31T22:30:00",4212,941,5153
"2024-01-31","2024-01-31","2024-01-31T22:30:00","2024-01-31T23:00:00",4045,870,4915
"2024-01-31","2024-02-01","2024-01-31T23:00:00","2024-01-31T23:30:00",3898,805,4703
"2024-01-31","2024-02-01","2024-01-31T23:30:00","2024-02-01T00:00:00",3827,743,4570
"2024-02-01","2024-02-01","2024-02-01T00:00:00","2024-02-01T00:30:00",3780,672,4452
"2024-02-01","2024-02-01","2024-02-01T00:30:00","2024-02-01T01:00:00",3696,648,4344
"2024-02-01","2024-02-01","2024-02-01T01:00:00","2024-02-01T01:30:00",3610,637,4247
"2024-02-01","2024-02-01","2024-02-01T01:30:00","2024-02-01T02:00:00",3552,658,4210
"2024-02-01","2024-02-01","2024-02-01T02:00:00","2024-02-01T02:30:00",3517,650,4167
"2024-02-01","2024-02-01","2024-02-01T02:30:00","2024-02-01T03:00:00",3534,644,4178
"2024-02-01","2024-02-01","2024-02-01T03:00:00","2024-02-01T03:30:00",3489,635,4124
"2024-02-01","2024-02-01","2024-02-01T03:30:00","2024-02-01T04:00:00",3471,630,4101
"2024-02-01","2024-02-01","2024-02-01T04:00:00","2024-02-01T04:30:00",3432,631,4063
"2024-02-01","2024-02-01","2024-02-01T04:30:00","2024-02-01T05:00:00",3419,634,4053
"2024-02-01","2024-02-01","2024-02-01T05:00:00","2024-02-01T05:30:00",3438,651,4089
"2024-02-01","2024-02-01","2024-02-01T05:30:00","2024-02-01T06:00:00",3511,674,4185
"2024-02-01","2024-02-01","2024-02-01T06:00:00","2024-02-01T06:30:00",3642,728,4370
"2024-02-01","2024-02-01","2024-02-01T06:30:00","2024-02-01T07:00:00",3872,807,4679
"2024-02-01","2024-02-01","2024-02-01T07:00:00","2024-02-01T07:30:00",4152,911,5063
"2024-02-01","2024-02-01","2024-02-01T07:30:00","2024-02-01T08:00:00",4547,1039,5586
"2024-02-01","2024-02-01","2024-02-01T08:00:00","2024-02-01T08:30:00",4721,1124,5845
"2024-02-01","2024-02-01","2024-02-01T08:30:00","2024-02-01T09:00:00",4737,1153,5890
"2024-02-01","2024-02-01","2024-02-01T09:00:00","2024-02-01T09:30:00",4792,1175,5967
"2024-02-01","2024-02-01","2024-02-01T09:30:00","2024-02-01T10:00:00",4879,1204,6083
"2024-02-01","2024-02-01","2024-02-01T10:00:00","2024-02-01T10:30:00",4830,1209,6039
"2024-02-01","2024-02-01","2024-02-01T10:30:00","2024-02-01T11:00:00",4782,1207,5989
"2024-02-01","2024-02-01","2024-02-01T11:00:00","2024-02-01T11:30:00",4744,1212,5956
"2024-02-01","2024-02-01","2024-02-01T11:30:00","2024-02-01T12:00:00",4715,1205,5920
"2024-02-01","2024-02-01","2024-02-01T12:00:00","2024-02-01T12:30:00",4680,1201,5881
"2024-02-01","2024-02-01","2024-02-01T12:30:00","2024-02-01T13:00:00",4664,1206,5870
"2024-02-01","2024-02-01","2024-02-01T13:00:00","2024-02-01T13:30:00",4651,1194,5845
"2024-02-01","2024-02-01","2024-02-01T13:30:00","2024-02-01T14:00:00",4569,1146,5715
"2024-02-01","2024-02-01","2024-02-01T14:00:00","2024-02-01T14:30:00",4524,1131,5655
"2024-02-01","2024-02-01","2024-02-01T14:30:00","2024-02-01T15:00:00",4531,1123,5654
"2024-02-01","2024-02-01","2024-02-01T15:00:00","2024-02-01T15:30:00",4527,1118,5645
"2024-02-01","2024-02-01","2024-02-01T15:30:00","2024-02-01T16:00:00",4630,1133,5763
"2024-02-01","2024-02-01","2024-02-01T16:00:00","2024-02-01T16:30:00",4681,1148,5829
"2024-02-01","2024-02-01","2024-02-01T16:30:00","2024-02-01T17:00:00",4790,1190,5980
"2024-02-01","2024-02-01","2024-02-01T17:00:00","2024-02-01T17:30:00",4915,1251,6166
"2024-02-01","2024-02-01","2024-02-01T17:30:00","2024-02-01T18:00:00",5151,1330,6481
"2024-02-01","2024-02-01","2024-02-01T18:00:00","2024-02-01T18:30:00",5192,1306,6498
"2024-02-01","2024-02-01","2024-02-01T18:30:00","2024-02-01T19:00:00",5155,1248,6403
"2024-02-01","2024-02-01","2024-02-01T19:00:00","2024-02-01T19:30:00",5090,1201,6291
"2024-02-01","2024-02-01","2024-02-01T19:30:00","2024-02-01T20:00:00",5025,1164,6189
"2024-02-01","2024-02-01","2024-02-01T20:00:00","2024-02-01T20:30:00",4898,1119,6017
"2024-02-01","2024-02-01","2024-02-01T20:30:00","2024-02-01T21:00:00",4808,1075,5883
"2024-02-01","2024-02-01","2024-02-01T21:00:00","2024-02-01T21:30:00",4672,1033,5705
"2024-02-01","2024-02-01","2024-02-01T21:30:00","2024-02-01T22:00:00",4504,981,5485
"2024-02-01","2024-02-01","2024-02-01T22:00:00","2024-02-01T22:30:00",4322,919,5241
"2024-02-01","2024-02-01","2024-02-01T22:30:00","2024-02-01T23:00:00",4126,866,4992
"2024-02-01","2024-02-02","2024-02-01T23:00:00","2024-02-01T23:30:00",3963,808,4771
"2024-02-01","2024-02-02","2024-02-01T23:30:00","2024-02-02T00:00:00",3931,750,4681
"2024-02-02","2024-02-02","2024-02-02T00:00:00","2024-02-02T00:30:00",3709,665,4374
"2024-02-02","2024-02-02","2024-02-02T00:30:00","2024-02-02T01:00:00",3638,624,4262
"2024-02-02","2024-02-02","2024-02-02T01:00:00","2024-02-02T01:30:00",3589,608,4197
"2024-02-02","2024-02-02","2024-02-02T01:30:00","2024-02-02T02:00:00",3487,615,4102
"2024-02-02","2024-02-02","2024-02-02T02:00:00","2024-02-02T02:30:00",3404,602,4006
"2024-02-02","2024-02-02","2024-02-02T02:30:00","2024-02-02T03:00:00",3431,599,4030
"2024-02-02","2024-02-02","2024-02-02T03:00:00","2024-02-02T03:30:00",3365,581,3946
"2024-02-02","2024-02-02","2024-02-02T03:30:00","2024-02-02T04:00:00",3333,576,3909
"2024-02-02","2024-02-02","2024-02-02T04:00:00","2024-02-02T04:30:00",3320,570,3890
"2024-02-02","2024-02-02","2024-02-02T04:30:00","2024-02-02T05:00:00",3310,571,3881
"2024-02-02","2024-02-02","2024-02-02T05:00:00","2024-02-02T05:30:00",3316,579,3895
"2024-02-02","2024-02-02","2024-02-02T05:30:00","2024-02-02T06:00:00",3420,593,4013
"2024-02-02","2024-02-02","2024-02-02T06:00:00","2024-02-02T06:30:00",3579,636,4215
"2024-02-02","2024-02-02","2024-02-02T06:30:00","2024-02-02T07:00:00",3787,734,4521
"2024-02-02","2024-02-02","2024-02-02T07:00:00","2024-02-02T07:30:00",4048,818,4866
"2024-02-02","2024-02-02","2024-02-02T07:30:00","2024-02-02T08:00:00",4420,939,5359
"2024-02-02","2024-02-02","2024-02-02T08:00:00","2024-02-02T08:30:00",4594,1019,5613
"2024-02-02","2024-02-02","2024-02-02T08:30:00","2024-02-02T09:00:00",4628,1065,5693
"2024-02-02","2024-02-02","2024-02-02T09:00:00","2024-02-02T09:30:00",4636,1099,5735
"2024-02-02","2024-02-02","2024-02-02T09:30:00","2024-02-02T10:00:00",4708,1129,5837
"2024-02-02","2024-02-02","2024-02-02T10:00:00","2024-02-02T10:30:00",4711,1136,5847
"2024-02-02","2024-02-02","2024-02-02T10:30:00","2024-02-02T11:00:00",4684,1130,5814
"2024-02-02","2024-02-02","2024-02-02T11:00:00","2024-02-02T11:30:00",4665,1122,5787
"2024-02-02","2024-02-02","2024-02-02T11:30:00","2024-02-02T12:00:00",4616,1117,5733
"2024-02-02","2024-02-02","2024-02-02T12:00:00","2024-02-02T12:30:00",4548,1098,5646
"2024-02-02","2024-02-02","2024-02-02T12:30:00","2024-02-02T13:00:00",4554,1109,5663
"2024-02-02","2024-02-02","2024-02-02T13:00:00","2024-02-02T13:30:00",4533,1084,5617
"2024-02-02","2024-02-02","2024-02-02T13:30:00","2024-02-02T14:00:00",4456,1064,5520
"2024-02-02","2024-02-02","2024-02-02T14:00:00","2024-02-02T14:30:00",4450,1026,5476
"2024-02-02","2024-02-02","2024-02-02T14:30:00","2024-02-02T15:00:00",4466,1023,5489
"2024-02-02","2024-02-02","2024-02-02T15:00:00","2024-02-02T15:30:00",4463,1023,5486
"2024-02-02","2024-02-02","2024-02-02T15:30:00","2024-02-02T16:00:00",4512,1032,5544
"2024-02-02","2024-02-02","2024-02-02T16:00:00","2024-02-02T16:30:00",4542,1039,5581
"2024-02-02","2024-02-02","2024-02-02T16:30:00","2024-02-02T17:00:00",4623,1087,5710
"2024-02-02","2024-02-02","2024-02-02T17:00:00","2024-02-02T17:30:00",4748,1172,5920
"2024-02-02","2024-02-02","2024-02-02T17:30:00","2024-02-02T18:00:00",4948,1210,6158
"2024-02-02","2024-02-02","2024-02-02T18:00:00","2024-02-02T18:30:00",4993,1170,6163
"2024-02-02","2024-02-02","2024-02-02T18:30:00","2024-02-02T19:00:00",4917,1124,6041
"2024-02-02","2024-02-02","2024-02-02T19:00:00","2024-02-02T19:30:00",4832,1073,5905
"2024-02-02","2024-02-02","2024-02-02T19:30:00","2024-02-02T20:00:00",4758,1029,5787
"2024-02-02","2024-02-02","2024-02-02T20:00:00","2024-02-02T20:30:00",4641,984,5625
"2024-02-02","2024-02-02","2024-02-02T20:30:00","2024-02-02T21:00:00",4552,941,5493
"2024-02-02","2024-02-02","2024-02-02T21:00:00","2024-02-02T21:30:00",4439,900,5339
"2024-02-02","2024-02-02","2024-02-02T21:30:00","2024-02-02T22:00:00",4282,843,5125
"2024-02-02","2024-02-02","2024-02-02T22:00:00","2024-02-02T22:30:00",4135,791,4926
"2024-02-02","2024-02-02","2024-02-02T22:30:00","2024-02-02T23:00:00",3987,744,4731
"2024-02-02","2024-02-03","2024-02-02T23:00:00","2024-02-02T23:30:00",3913,684,4597
"2024-02-02","2024-02-03","2024-02-02T23:30:00","2024-02-03T00:00:00",3883,632,4515
"2024-02-03","2024-02-03","2024-02-03T00:00:00","2024-02-03T00:30:00",3672,638,4310
"2024-02-03","2024-02-03","2024-02-03T00:30:00","2024-02-03T01:00:00",3583,594,4177
"2024-02-03","2024-02-03","2024-02-03T01:00:00","2024-02-03T01:30:00",3497,581,4078
"2024-02-03","2024-02-03","2024-02-03T01:30:00","2024-02-03T02:00:00",3393,597,3990
"2024-02-03","2024-02-03","2024-02-03T02:00:00","2024-02-03T02:30:00",3291,579,3870
"2024-02-03","2024-02-03","2024-02-03T02:30:00","2024-02-03T03:00:00",3287,566,3853
"2024-02-03","2024-02-03","2024-02-03T03:00:00","2024-02-03T03:30:00",3232,574,3806
"2024-02-03","2024-02-03","2024-02-03T03:30:00","2024-02-03T04:00:00",3193,553,3746
"2024-02-03","2024-02-03","2024-02-03T04:00:00","2024-02-03T04:30:00",3180,546,3726
"2024-02-03","2024-02-03","2024-02-03T04:30:00","2024-02-03T05:00:00",3160,533,3693
"2024-02-03","2024-02-03","2024-02-03T05:00:00","2024-02-03T05:30:00",3140,530,3670
"2024-02-03","2024-02-03","2024-02-03T05:30:00","2024-02-03T06:00:00",3162,541,3703
"2024-02-03","2024-02-03","2024-02-03T06:00:00","2024-02-03T06:30:00",3225,571,3796
"2024-02-03","2024-02-03","2024-02-03T06:30:00","2024-02-03T07:00:00",3274,614,3888
"2024-02-03","2024-02-03","2024-02-03T07:00:00","2024-02-03T07:30:00",3336,644,3980
"2024-02-03","2024-02-03","2024-02-03T07:30:00","2024-02-03T08:00:00",3457,703,4160
"2024-02-03","2024-02-03","2024-02-03T08:00:00","2024-02-03T08:30:00",3601,758,4359
"2024-02-03","2024-02-03","2024-02-03T08:30:00","2024-02-03T09:00:00",3728,802,4530
"2024-02-03","2024-02-03","2024-02-03T09:00:00","2024-02-03T09:30:00",3858,856,4714
"2024-02-03","2024-02-03","2024-02-03T09:30:00","2024-02-03T10:00:00",4029,909,4938
"2024-02-03","2024-02-03","2024-02-03T10:00:00","2024-02-03T10:30:00",4098,913,5011
"2024-02-03","2024-02-03","2024-02-03T10:30:00","2024-02-03T11:00:00",4147,924,5071
"2024-02-03","2024-02-03","2024-02-03T11:00:00","2024-02-03T11:30:00",4178,932,5110
"2024-02-03","2024-02-03","2024-02-03T11:30:00","2024-02-03T12:00:00",4222,927,5149
"2024-02-03","2024-02-03","2024-02-03T12:00:00","2024-02-03T12:30:00",4224,932,5156
"2024-02-03","2024-02-03","2024-02-03T12:30:00","2024-02-03T13:00:00",4264,928,5192
"2024-02-03","2024-02-03","2024-02-03T13:00:00","2024-02-03T13:30:00",4246,921,5167
"2024-02-03","2024-02-03","2024-02-03T13:30:00","2024-02-03T14:00:00",4201,913,5114
"2024-02-03","2024-02-03","2024-02-03T14:00:00","2024-02-03T14:30:00",4166,906,5072
"2024-02-03","2024-02-03","2024-02-03T14:30:00","2024-02-03T15:00:00",4162,912,5074
"2024-02-03","2024-02-03","2024-02-03T15:00:00","2024-02-03T15:30:00",4147,898,5045
"2024-02-03","2024-02-03","2024-02-03T15:30:00","2024-02-03T16:00:00",4166,901,5067
"2024-02-03","2024-02-03","2024-02-03T16:00:00","2024-02-03T16:30:00",4198,919,5117
"2024-02-03","2024-02-03","2024-02-03T16:30:00","2024-02-03T17:00:00",4313,958,5271
"2024-02-03","2024-02-03","2024-02-03T17:00:00","2024-02-03T17:30:00",4466,1036,5502
"2024-02-03","2024-02-03","2024-02-03T17:30:00","2024-02-03T18:00:00",4673,1110,5783
"2024-02-03","2024-02-03","2024-02-03T18:00:00","2024-02-03T18:30:00",4695,1102,5797
"2024-02-03","2024-02-03","2024-02-03T18:30:00","2024-02-03T19:00:00",4628,1046,5674
"2024-02-03","2024-02-03","2024-02-03T19:00:00","2024-02-03T19:30:00",4509,1005,5514
"2024-02-03","2024-02-03","2024-02-03T19:30:00","2024-02-03T20:00:00",4409,966,5375
"2024-02-03","2024-02-03","2024-02-03T20:00:00","2024-02-03T20:30:00",4267,928,5195
"2024-02-03","2024-02-03","2024-02-03T20:30:00","2024-02-03T21:00:00",4156,892,5048
"2024-02-03","2024-02-03","2024-02-03T21:00:00","2024-02-03T21:30:00",4055,842,4897
"2024-02-03","2024-02-03","2024-02-03T21:30:00","2024-02-03T22:00:00",3923,810,4733
"2024-02-03","2024-02-03","2024-02-03T22:00:00","2024-02-03T22:30:00",3813,766,4579
"2024-02-03","2024-02-03","2024-02-03T22:30:00","2024-02-03T23:00:00",3709,719,4428
"2024-02-03","2024-02-04","2024-02-03T23:00:00","2024-02-03T23:30:00",3646,678,4324
"2024-02-03","2024-02-04","2024-02-03T23:30:00","2024-02-04T00:00:00",3654,639,4293
"2024-02-04","2024-02-04","2024-02-04T00:00:00","2024-02-04T00:30:00",3652,612,4264
"2024-02-04","2024-02-04","2024-02-04T00:30:00","2024-02-04T01:00:00",3540,583,4123
"2024-02-04","2024-02-04","2024-02-04T01:00:00","2024-02-04T01:30:00",3434,552,3986
"2024-02-04","2024-02-04","2024-02-04T01:30:00","2024-02-04T02:00:00",3358,567,3925
"2024-02-04","2024-02-04","2024-02-04T02:00:00","2024-02-04T02:30:00",3277,541,3818
"2024-02-04","2024-02-04","2024-02-04T02:30:00","2024-02-04T03:00:00",3294,531,3825
"2024-02-04","2024-02-04","2024-02-04T03:00:00","2024-02-04T03:30:00",3255,517,3772
"2024-02-04","2024-02-04","2024-02-04T03:30:00","2024-02-04T04:00:00",3208,514,3722
"2024-02-04","2024-02-04","2024-02-04T04:00:00","2024-02-04T04:30:00",3154,500,3654
"2024-02-04","2024-02-04","2024-02-04T04:30:00","2024-02-04T05:00:00",3117,502,3619
"2024-02-04","2024-02-04","2024-02-04T05:00:00","2024-02-04T05:30:00",3110,504,3614
"2024-02-04","2024-02-04","2024-02-04T05:30:00","2024-02-04T06:00:00",3116,503,3619
"2024-02-04","2024-02-04","2024-02-04T06:00:00","2024-02-04T06:30:00",3153,525,3678
"2024-02-04","2024-02-04","2024-02-04T06:30:00","2024-02-04T07:00:00",3203,542,3745
"2024-02-04","2024-02-04","2024-02-04T07:00:00","2024-02-04T07:30:00",3230,572,3802
"2024-02-04","2024-02-04","2024-02-04T07:30:00","2024-02-04T08:00:00",3341,619,3960
"2024-02-04","2024-02-04","2024-02-04T08:00:00","2024-02-04T08:30:00",3407,651,4058
"2024-02-04","2024-02-04","2024-02-04T08:30:00","2024-02-04T09:00:00",3469,682,4151
"2024-02-04","2024-02-04","2024-02-04T09:00:00","2024-02-04T09:30:00",3585,723,4308
"2024-02-04","2024-02-04","2024-02-04T09:30:00","2024-02-04T10:00:00",3751,777,4528
"2024-02-04","2024-02-04","2024-02-04T10:00:00","2024-02-04T10:30:00",3848,815,4663
"2024-02-04","2024-02-04","2024-02-04T10:30:00","2024-02-04T11:00:00",3926,838,4764
"2024-02-04","2024-02-04","2024-02-04T11:00:00","2024-02-04T11:30:00",4008,864,4872
"2024-02-04","2024-02-04","2024-02-04T11:30:00","2024-02-04T12:00:00",4071,873,4944
"2024-02-04","2024-02-04","2024-02-04T12:00:00","2024-02-04T12:30:00",4092,899,4991
"2024-02-04","2024-02-04","2024-02-04T12:30:00","2024-02-04T13:00:00",4160,935,5095
"2024-02-04","2024-02-04","2024-02-04T13:00:00","2024-02-04T13:30:00",4202,945,5147
"2024-02-04","2024-02-04","2024-02-04T13:30:00","2024-02-04T14:00:00",4231,938,5169
"2024-02-04","2024-02-04","2024-02-04T14:00:00","2024-02-04T14:30:00",4185,921,5106
"2024-02-04","2024-02-04","2024-02-04T14:30:00","2024-02-04T15:00:00",4131,910,5041
"2024-02-04","2024-02-04","2024-02-04T15:00:00","2024-02-04T15:30:00",4100,893,4993
"2024-02-04","2024-02-04","2024-02-04T15:30:00","2024-02-04T16:00:00",4148,907,5055
"2024-02-04","2024-02-04","2024-02-04T16:00:00","2024-02-04T16:30:00",4191,927,5118
"2024-02-04","2024-02-04","2024-02-04T16:30:00","2024-02-04T17:00:00",4232,980,5212
"2024-02-04","2024-02-04","2024-02-04T17:00:00","2024-02-04T17:30:00",4360,1059,5419
"2024-02-04","2024-02-04","2024-02-04T17:30:00","2024-02-04T18:00:00",4563,1120,5683
"2024-02-04","2024-02-04","2024-02-04T18:00:00","2024-02-04T18:30:00",4615,1115,5730
"2024-02-04","2024-02-04","2024-02-04T18:30:00","2024-02-04T19:00:00",4572,1078,5650
"2024-02-04","2024-02-04","2024-02-04T19:00:00","2024-02-04T19:30:00",4505,1050,5555
"2024-02-04","2024-02-04","2024-02-04T19:30:00","2024-02-04T20:00:00",4397,1020,5417
"2024-02-04","2024-02-04","2024-02-04T20:00:00","2024-02-04T20:30:00",4295,999,5294
"2024-02-04","2024-02-04","2024-02-04T20:30:00","2024-02-04T21:00:00",4195,960,5155
"2024-02-04","2024-02-04","2024-02-04T21:00:00","2024-02-04T21:30:00",4107,923,5030
"2024-02-04","2024-02-04","2024-02-04T21:30:00","2024-02-04T22:00:00",3959,879,4838
"2024-02-04","2024-02-04","2024-02-04T22:00:00","2024-02-04T22:30:00",3807,839,4646
"2024-02-04","2024-02-04","2024-02-04T22:30:00","2024-02-04T23:00:00",3676,794,4470
"2024-02-04","2024-02-05","2024-02-04T23:00:00","2024-02-04T23:30:00",3588,744,4332
