TradeDate,StartTime,EndTime,TotalPN,NetInterconnectorSchedule,TSODemandForecast,TSORenewableForecast,CalculatedImbalance
"2024-01-28","2024-01-28T01:00:00","2024-01-28T01:30:00",641.05,-900,4044,4411.116,-108.166
"2024-01-28","2024-01-28T01:30:00","2024-01-28T02:00:00",641.15,-900,3974,4443.337,-210.487
"2024-01-28","2024-01-28T02:00:00","2024-01-28T02:30:00",637.6,-900,3838,4406,-305.6
"2024-01-28","2024-01-28T02:30:00","2024-01-28T03:00:00",331.7,-900,3816,4429.905,-45.605
"2024-01-28","2024-01-28T03:00:00","2024-01-28T03:30:00",328.85,-900,3757,4399.039,-70.889
"2024-01-28","2024-01-28T03:30:00","2024-01-28T04:00:00",328.65,-900,3717,4440.06,-151.71
"2024-01-28","2024-01-28T04:00:00","2024-01-28T04:30:00",329.95,-900,3649,4431.041,-211.991
"2024-01-28","2024-01-28T04:30:00","2024-01-28T05:00:00",332,-900,3641,4461.511,-252.511
"2024-01-28","2024-01-28T05:00:00","2024-01-28T05:30:00",334.6,-900,3594,4384.535,-225.135
"2024-01-28","2024-01-28T05:30:00","2024-01-28T06:00:00",335.7,-900,3609,4446.267,-272.967
"2024-01-28","2024-01-28T06:00:00","2024-01-28T06:30:00",332.05,-900,3693,4517.861,-256.911
"2024-01-28","2024-01-28T06:30:00","2024-01-28T07:00:00",333.85,-900,3740,4532.539,-226.389
"2024-01-28","2024-01-28T07:00:00","2024-01-28T07:30:00",332.85,-900,3799,4555.403,-189.253
"2024-01-28","2024-01-28T07:30:00","2024-01-28T08:00:00",619.1,-900,3909,4586.202,-396.302
"2024-01-28","2024-01-28T08:00:00","2024-01-28T08:30:00",640.45,-900,4059,4635.838,-317.288
"2024-01-28","2024-01-28T08:30:00","2024-01-28T09:00:00",640.7,-900,4149,4742.413,-334.113
"2024-01-28","2024-01-28T09:00:00","2024-01-28T09:30:00",641.15,-832,4334,4730.463,-205.613
"2024-01-28","2024-01-28T09:30:00","2024-01-28T10:00:00",640.05,-829,4550,4857.516,-118.565
"2024-01-28","2024-01-28T10:00:00","2024-01-28T10:30:00",643.3,-708,4712,4864.603,-87.903
"2024-01-28","2024-01-28T10:30:00","2024-01-28T11:00:00",645.15,-526,4871,4954.673,-202.823
"2024-01-28","2024-01-28T11:00:00","2024-01-28T11:30:00",646.05,-318,4904,4927.404,-351.454
"2024-01-28","2024-01-28T11:30:00","2024-01-28T12:00:00",627.45,-307,4937,4990.389,-373.839
"2024-01-28","2024-01-28T12:00:00","2024-01-28T12:30:00",621.65,-207,4985,4979.149,-408.799
"2024-01-28","2024-01-28T12:30:00","2024-01-28T13:00:00",620.45,-154,5046,4994.963,-415.413
"2024-01-28","2024-01-28T13:00:00","2024-01-28T13:30:00",620.95,-128,5073,4952.605,-372.556
"2024-01-28","2024-01-28T13:30:00","2024-01-28T14:00:00",618.85,-54,5062,4882.858,-385.708
"2024-01-28","2024-01-28T14:00:00","2024-01-28T14:30:00",631.8,0,5021,4778.175,-388.975
"2024-01-28","2024-01-28T14:30:00","2024-01-28T15:00:00",666.35,280,5017,4514.63,-443.98
"2024-01-28","2024-01-28T15:00:00","2024-01-28T15:30:00",677.761,580,5050,4396.973,-604.734
"2024-01-28","2024-01-28T15:30:00","2024-01-28T16:00:00",725.8,880,5091,3952.702,-467.501
"2024-01-28","2024-01-28T16:00:00","2024-01-28T16:30:00",1512.1,872,5199,3479.243,-664.344
"2024-01-28","2024-01-28T16:30:00","2024-01-28T17:00:00",1550.6,877,5444,3091.24,-74.84
"2024-01-28","2024-01-28T17:00:00","2024-01-28T17:30:00",2216.49,980,5642,2857.488,-411.978
"2024-01-28","2024-01-28T17:30:00","2024-01-28T18:00:00",2375.49,980,5783,2500.257,-72.747
"2024-01-28","2024-01-28T18:00:00","2024-01-28T18:30:00",2397.89,980,5800,2263.792,158.317
"2024-01-28","2024-01-28T18:30:00","2024-01-28T19:00:00",2409.49,980,5697,2046.564,260.946
"2024-01-28","2024-01-28T19:00:00","2024-01-28T19:30:00",2411.54,980,5579,1879.157,308.303
"2024-01-28","2024-01-28T19:30:00","2024-01-28T20:00:00",2409.54,980,5475,1775.637,309.823
"2024-01-28","2024-01-28T20:00:00","2024-01-28T20:30:00",2404.09,980,5350,1633.592,332.318
"2024-01-28","2024-01-28T20:30:00","2024-01-28T21:00:00",2371.44,980,5222,1511.968,358.592
"2024-01-28","2024-01-28T21:00:00","2024-01-28T21:30:00",2338.53,980,5092,1302.645,470.825
"2024-01-28","2024-01-28T21:30:00","2024-01-28T22:00:00",2299.68,980,4901,1175.923,445.397
"2024-01-28","2024-01-28T22:00:00","2024-01-28T22:30:00",2399.81,980,4678,971.606,326.584
"2024-01-28","2024-01-28T22:30:00","2024-01-28T23:00:00",2263.62,980,4494,882.617,367.764
"2024-01-29","2024-01-28T23:00:00","2024-01-28T23:30:00",2695.89,980,4324,713.643,-65.533
"2024-01-29","2024-01-28T23:30:00","2024-01-29T00:00:00",2381.82,980,4223,692.756,168.424
"2024-01-29","2024-01-29T00:00:00","2024-01-29T00:30:00",2390.57,980,4247,584.19,292.24
"2024-01-29","2024-01-29T00:30:00","2024-01-29T01:00:00",2437.27,980,4106,603.843,84.887
"2024-01-29","2024-01-29T01:00:00","2024-01-29T01:30:00",2364.87,980,3992,543.819,103.311
"2024-01-29","2024-01-29T01:30:00","2024-01-29T02:00:00",2496.15,950,3938,571.763,-79.913
"2024-01-29","2024-01-29T02:00:00","2024-01-29T02:30:00",2733.32,875,3871,414.758,-152.078
"2024-01-29","2024-01-29T02:30:00","2024-01-29T03:00:00",2583.22,875,3806,436.658,-88.878
"2024-01-29","2024-01-29T03:00:00","2024-01-29T03:30:00",2641.77,950,3791,430.799,-231.569
"2024-01-29","2024-01-29T03:30:00","2024-01-29T04:00:00",2584.22,950,3730,450.895,-255.115
"2024-01-29","2024-01-29T04:00:00","2024-01-29T04:30:00",2527.47,812,3761,421.845,-0.315
"2024-01-29","2024-01-29T04:30:00","2024-01-29T05:00:00",2640.67,739,3749,450.9,-81.57
"2024-01-29","2024-01-29T05:00:00","2024-01-29T05:30:00",2948.77,664,3781,488.431,-320.201
"2024-01-29","2024-01-29T05:30:00","2024-01-29T06:00:00",2982.22,519,3863,549.009,-187.229
"2024-01-29","2024-01-29T06:00:00","2024-01-29T06:30:00",3005.771,626,4068,596.919,-160.69
"2024-01-29","2024-01-29T06:30:00","2024-01-29T07:00:00",3231.96,776,4375,665.615,-298.575
"2024-01-29","2024-01-29T07:00:00","2024-01-29T07:30:00",3786.92,916,4772,717.722,-648.642
"2024-01-29","2024-01-29T07:30:00","2024-01-29T08:00:00",3795.77,980,5291,793.648,-278.418
"2024-01-29","2024-01-29T08:00:00","2024-01-29T08:30:00",3970.49,980,5582,785.983,-154.473
"2024-01-29","2024-01-29T08:30:00","2024-01-29T09:00:00",4026.84,980,5632,809.403,-184.243
"2024-01-29","2024-01-29T09:00:00","2024-01-29T09:30:00",4074.54,980,5743,906.211,-217.751
"2024-01-29","2024-01-29T09:30:00","2024-01-29T10:00:00",3934.87,980,5881,896.201,69.928
"2024-01-29","2024-01-29T10:00:00","2024-01-29T10:30:00",4012.87,980,5896,1005.114,-101.983
"2024-01-29","2024-01-29T10:30:00","2024-01-29T11:00:00",4056.33,980,5868,980.098,-148.428
"2024-01-29","2024-01-29T11:00:00","2024-01-29T11:30:00",4052.83,980,5883,1074.992,-224.822
"2024-01-29","2024-01-29T11:30:00","2024-01-29T12:00:00",4052.58,980,5880,1047.971,-200.551
"2024-01-29","2024-01-29T12:00:00","2024-01-29T12:30:00",3985.42,980,5858,1173.29,-280.709
"2024-01-29","2024-01-29T12:30:00","2024-01-29T13:00:00",3983.97,980,5904,1136.021,-195.991
"2024-01-29","2024-01-29T13:00:00","2024-01-29T13:30:00",3932.77,980,6000,1188.437,-101.207
"2024-01-29","2024-01-29T13:30:00","2024-01-29T14:00:00",3896.67,980,5896,1156.308,-136.978
"2024-01-29","2024-01-29T14:00:00","2024-01-29T14:30:00",3878.02,980,5873,1190.6,-175.62
"2024-01-29","2024-01-29T14:30:00","2024-01-29T15:00:00",3870.52,980,5850,1169.121,-169.641
"2024-01-29","2024-01-29T15:00:00","2024-01-29T15:30:00",3923.32,980,5904,1282.089,-281.409
"2024-01-29","2024-01-29T15:30:00","2024-01-29T16:00:00",3938.57,980,5932,1212.692,-199.262
"2024-01-29","2024-01-29T16:00:00","2024-01-29T16:30:00",4161.35,980,5988,1310.934,-464.284
"2024-01-29","2024-01-29T16:30:00","2024-01-29T17:00:00",4164.4,980,6146,1223.177,-221.577
"2024-01-29","2024-01-29T17:00:00","2024-01-29T17:30:00",4171.5,980,6342,1276.731,-86.231
"2024-01-29","2024-01-29T17:30:00","2024-01-29T18:00:00",4224.89,980,6616,1221.609,189.501
"2024-01-29","2024-01-29T18:00:00","2024-01-29T18:30:00",4267.44,980,6606,1316.825,41.735
"2024-01-29","2024-01-29T18:30:00","2024-01-29T19:00:00",4203.39,980,6440,1328.472,-71.862
"2024-01-29","2024-01-29T19:00:00","2024-01-29T19:30:00",4162.9,980,6275,1302.247,-170.147
"2024-01-29","2024-01-29T19:30:00","2024-01-29T20:00:00",3943.57,980,6206,1292.606,-10.176
"2024-01-29","2024-01-29T20:00:00","2024-01-29T20:30:00",3948.27,980,6005,1294.24,-217.51
"2024-01-29","2024-01-29T20:30:00","2024-01-29T21:00:00",3946.47,980,5901,1292.383,-317.853
"2024-01-29","2024-01-29T21:00:00","2024-01-29T21:30:00",3938.82,980,5745,1315.782,-489.602
"2024-01-29","2024-01-29T21:30:00","2024-01-29T22:00:00",3431.77,980,5521,1271.25,-162.02
"2024-01-29","2024-01-29T22:00:00","2024-01-29T22:30:00",3403.37,980,5235,1223.326,-371.696
"2024-01-29","2024-01-29T22:30:00","2024-01-29T23:00:00",3249.77,980,4955,1173.854,-448.625
"2024-01-30","2024-01-29T23:00:00","2024-01-29T23:30:00",3024.27,980,4689,1106.584,-421.854
"2024-01-30","2024-01-29T23:30:00","2024-01-30T00:00:00",3029.22,980,4592,1063.579,-480.799
"2024-01-30","2024-01-30T00:00:00","2024-01-30T00:30:00",3012.57,980,4426,1020.811,-587.381
"2024-01-30","2024-01-30T00:30:00","2024-01-30T01:00:00",2985.02,973,4297,920.073,-581.093
"2024-01-30","2024-01-30T01:00:00","2024-01-30T01:30:00",2872.97,953,4220,791.139,-397.109
"2024-01-30","2024-01-30T01:30:00","2024-01-30T02:00:00",2897.22,980,4168,701.234,-410.454
"2024-01-30","2024-01-30T02:00:00","2024-01-30T02:30:00",2791.22,980,4095,624.432,-300.653
"2024-01-30","2024-01-30T02:30:00","2024-01-30T03:00:00",2811.22,980,4113,591.44,-269.66
"2024-01-30","2024-01-30T03:00:00","2024-01-30T03:30:00",2699.27,980,4048,601.69,-232.959
"2024-01-30","2024-01-30T03:30:00","2024-01-30T04:00:00",2700.22,980,4038,573.713,-215.934
"2024-01-30","2024-01-30T04:00:00","2024-01-30T04:30:00",2524.57,980,3995,562.568,-72.138
"2024-01-30","2024-01-30T04:30:00","2024-01-30T05:00:00",2550.42,980,3980,536.647,-87.066
"2024-01-30","2024-01-30T05:00:00","2024-01-30T05:30:00",2726.67,969,4028,526.249,-193.919
"2024-01-30","2024-01-30T05:30:00","2024-01-30T06:00:00",2864.87,944,4119,528.202,-218.072
"2024-01-30","2024-01-30T06:00:00","2024-01-30T06:30:00",3143.013,903,4356,554.15,-244.164
"2024-01-30","2024-01-30T06:30:00","2024-01-30T07:00:00",3248.526,905,4701,586.249,-38.775
"2024-01-30","2024-01-30T07:00:00","2024-01-30T07:30:00",3400.22,976,5091,661.494,53.286
"2024-01-30","2024-01-30T07:30:00","2024-01-30T08:00:00",3668.62,980,5531,703.557,178.823
"2024-01-30","2024-01-30T08:00:00","2024-01-30T08:30:00",3973.41,980,5787,819.979,13.611
"2024-01-30","2024-01-30T08:30:00","2024-01-30T09:00:00",3973.76,980,5839,857.572,27.668
"2024-01-30","2024-01-30T09:00:00","2024-01-30T09:30:00",3967.96,980,5872,860.242,63.798
"2024-01-30","2024-01-30T09:30:00","2024-01-30T10:00:00",3906.83,980,5984,910.91,186.26
"2024-01-30","2024-01-30T10:00:00","2024-01-30T10:30:00",3890.45,980,6040,964.427,205.124
"2024-01-30","2024-01-30T10:30:00","2024-01-30T11:00:00",3627.3,980,6026,1016.364,402.336
"2024-01-30","2024-01-30T11:00:00","2024-01-30T11:30:00",3668.75,980,6016,1047.166,320.084
"2024-01-30","2024-01-30T11:30:00","2024-01-30T12:00:00",3652.2,980,6005,1115.12,257.681
"2024-01-30","2024-01-30T12:00:00","2024-01-30T12:30:00",3590.57,980,5991,1161.152,259.278
"2024-01-30","2024-01-30T12:30:00","2024-01-30T13:00:00",3570.84,980,5989,1232.596,205.564
"2024-01-30","2024-01-30T13:00:00","2024-01-30T13:30:00",3448.49,980,5967,1316.384,222.127
"2024-01-30","2024-01-30T13:30:00","2024-01-30T14:00:00",3298.04,980,5853,1414.661,160.299
"2024-01-30","2024-01-30T14:00:00","2024-01-30T14:30:00",3294.42,889,5831,1564.577,83.003
"2024-01-30","2024-01-30T14:30:00","2024-01-30T15:00:00",3313.27,741,5813,1566.211,192.519
"2024-01-30","2024-01-30T15:00:00","2024-01-30T15:30:00",3381.22,734,5817,1615.582,86.198
"2024-01-30","2024-01-30T15:30:00","2024-01-30T16:00:00",3462.87,717,5857,1547.004,130.126
"2024-01-30","2024-01-30T16:00:00","2024-01-30T16:30:00",3561.52,674,5945,1583.048,126.432
"2024-01-30","2024-01-30T16:30:00","2024-01-30T17:00:00",3594.22,663,6075,1586.484,231.296
"2024-01-30","2024-01-30T17:00:00","2024-01-30T17:30:00",3606.07,800,6260,1669.575,184.355
"2024-01-30","2024-01-30T17:30:00","2024-01-30T18:00:00",3665.95,885,6560,1760.627,248.423
"2024-01-30","2024-01-30T18:00:00","2024-01-30T18:30:00",3693.13,721,6610,1871.265,324.605
"2024-01-30","2024-01-30T18:30:00","2024-01-30T19:00:00",3692.63,540,6474,1979.891,261.479
"2024-01-30","2024-01-30T19:00:00","2024-01-30T19:30:00",3658.07,243,6383,2097.997,383.934
"2024-01-30","2024-01-30T19:30:00","2024-01-30T20:00:00",3604.72,36,6269,2237.419,390.861
"2024-01-30","2024-01-30T20:00:00","2024-01-30T20:30:00",3325.92,186,6093,2504.263,76.817
"2024-01-30","2024-01-30T20:30:00","2024-01-30T21:00:00",2788.02,486,5947,2612.948,60.032
"2024-01-30","2024-01-30T21:00:00","2024-01-30T21:30:00",2584.37,363,5785,2756.107,81.523
"2024-01-30","2024-01-30T21:30:00","2024-01-30T22:00:00",1768.12,444,5546,2905.524,428.355
"2024-01-30","2024-01-30T22:00:00","2024-01-30T22:30:00",1745.82,383,5290,3059.26,101.92
"2024-01-30","2024-01-30T22:30:00","2024-01-30T23:00:00",1561.09,207,5042,3201.854,72.056
"2024-01-31","2024-01-30T23:00:00","2024-01-30T23:30:00",1461.34,77,4819,3264.949,15.711
"2024-01-31","2024-01-30T23:30:00","2024-01-31T00:00:00",1055.68,76,4681,3421.49,127.831
"2024-01-31","2024-01-31T00:00:00","2024-01-31T00:30:00",1058.08,0,4403,3458.393,-113.474
"2024-01-31","2024-01-31T00:30:00","2024-01-31T01:00:00",1015.87,-150,4293,3598.655,-171.525
"2024-01-31","2024-01-31T01:00:00","2024-01-31T01:30:00",708.52,-350,4225,3705.328,161.151
"2024-01-31","2024-01-31T01:30:00","2024-01-31T02:00:00",682.8,-389,4166,3793.928,78.272
"2024-01-31","2024-01-31T02:00:00","2024-01-31T02:30:00",684.6,-371,4080,3865.706,-99.306
"2024-01-31","2024-01-31T02:30:00","2024-01-31T03:00:00",607.91,-413,4082,3933.932,-46.842
"2024-01-31","2024-01-31T03:00:00","2024-01-31T03:30:00",605.76,-537,4016,4068.823,-121.583
"2024-01-31","2024-01-31T03:30:00","2024-01-31T04:00:00",598.05,-639,4001,4099.448,-57.498
"2024-01-31","2024-01-31T04:00:00","2024-01-31T04:30:00",594.25,-694,3969,4193.298,-124.548
"2024-01-31","2024-01-31T04:30:00","2024-01-31T05:00:00",598.05,-752,3962,4217.548,-101.598
"2024-01-31","2024-01-31T05:00:00","2024-01-31T05:30:00",603.25,-691,3997,4239.233,-154.483
"2024-01-31","2024-01-31T05:30:00","2024-01-31T06:00:00",609.6,-768,4093,4287.39,-35.99
"2024-01-31","2024-01-31T06:00:00","2024-01-31T06:30:00",692.5,-752,4322,4381.347,0.153
"2024-01-31","2024-01-31T06:30:00","2024-01-31T07:00:00",983.55,-762,4659,4406.95,30.5
"2024-01-31","2024-01-31T07:00:00","2024-01-31T07:30:00",1400.09,-614,5046,4473.123,-213.213
"2024-01-31","2024-01-31T07:30:00","2024-01-31T08:00:00",1413.24,-541,5470,4513.275,84.484
"2024-01-31","2024-01-31T08:00:00","2024-01-31T08:30:00",1759.09,-545,5744,4629.852,-99.941
"2024-01-31","2024-01-31T08:30:00","2024-01-31T09:00:00",1764.14,-649,5782,4695.413,-28.553
"2024-01-31","2024-01-31T09:00:00","2024-01-31T09:30:00",1774.02,-573,5817,4716.193,-100.213
"2024-01-31","2024-01-31T09:30:00","2024-01-31T10:00:00",1820.72,-426,5934,4794.534,-255.254
"2024-01-31","2024-01-31T10:00:00","2024-01-31T10:30:00",1827.82,-411,5990,4882.979,-309.798
"2024-01-31","2024-01-31T10:30:00","2024-01-31T11:00:00",1713.47,-396,5986,4919.217,-250.687
"2024-01-31","2024-01-31T11:00:00","2024-01-31T11:30:00",1761.47,-383,5969,4905.273,-314.744
"2024-01-31","2024-01-31T11:30:00","2024-01-31T12:00:00",1731.97,-474,5954,4947.175,-251.145
"2024-01-31","2024-01-31T12:00:00","2024-01-31T12:30:00",1732.07,-475,5936,4947.356,-268.426
"2024-01-31","2024-01-31T12:30:00","2024-01-31T13:00:00",1699.67,-343,5942,4966.293,-380.963
"2024-01-31","2024-01-31T13:00:00","2024-01-31T13:30:00",1481.91,-316,5917,4960.434,-209.344
"2024-01-31","2024-01-31T13:30:00","2024-01-31T14:00:00",1447.41,-310,5802,4903.409,-238.819
"2024-01-31","2024-01-31T14:00:00","2024-01-31T14:30:00",1435.96,-235,5787,4842.426,-256.386
"2024-01-31","2024-01-31T14:30:00","2024-01-31T15:00:00",1475.51,-100,5772,4677.026,-280.536
"2024-01-31","2024-01-31T15:00:00","2024-01-31T15:30:00",1608.27,-36,5782,4578.057,-368.327
"2024-01-31","2024-01-31T15:30:00","2024-01-31T16:00:00",1698.27,0,5839,4200.301,-59.571
"2024-01-31","2024-01-31T16:00:00","2024-01-31T16:30:00",2317.187,200,5913,3959.199,-563.386
"2024-01-31","2024-01-31T16:30:00","2024-01-31T17:00:00",2637.97,59,6061,3505.276,-141.246
"2024-01-31","2024-01-31T17:00:00","2024-01-31T17:30:00",2955.82,334,6275,3302.428,-317.248
"2024-01-31","2024-01-31T17:30:00","2024-01-31T18:00:00",3005.97,634,6552,2790.228,121.802
"2024-01-31","2024-01-31T18:00:00","2024-01-31T18:30:00",3306.71,921,6578,2563.198,-212.907
"2024-01-31","2024-01-31T18:30:00","2024-01-31T19:00:00",3307.41,980,6441,2219.095,-65.505
"2024-01-31","2024-01-31T19:00:00","2024-01-31T19:30:00",3297.41,980,6309,2087.574,-55.984
"2024-01-31","2024-01-31T19:30:00","2024-01-31T20:00:00",3301.16,980,6195,1849.812,64.028
"2024-01-31","2024-01-31T20:00:00","2024-01-31T20:30:00",3222.15,980,6025,1720.392,102.458
"2024-01-31","2024-01-31T20:30:00","2024-01-31T21:00:00",3214.08,980,5879,1471.599,213.32
"2024-01-31","2024-01-31T21:00:00","2024-01-31T21:30:00",3208.58,980,5734,1390.652,154.768
"2024-01-31","2024-01-31T21:30:00","2024-01-31T22:00:00",3160.24,980,5508,1218.545,149.215
"2024-01-31","2024-01-31T22:00:00","2024-01-31T22:30:00",3082.17,980,5253,1206.369,-15.539
"2024-01-31","2024-01-31T22:30:00","2024-01-31T23:00:00",2861.55,980,5015,1056.775,116.675
"2024-02-01","2024-01-31T23:00:00","2024-01-31T23:30:00",2815.55,980,4803,1093.58,-86.13
"2024-02-01","2024-01-31T23:30:00","2024-02-01T00:00:00",2528.8,980,4670,996.716,164.484
"2024-02-01","2024-02-01T00:00:00","2024-02-01T00:30:00",2245.2,930,4452,1025.81,250.99
"2024-02-01","2024-02-01T00:30:00","2024-02-01T01:00:00",2230.87,930,4344,955.545,227.585
"2024-02-01","2024-02-01T01:00:00","2024-02-01T01:30:00",2230.82,930,4247,998.145,88.034
"2024-02-01","2024-02-01T01:30:00","2024-02-01T02:00:00",2184.07,930,4210,898.859,197.071
"2024-02-01","2024-02-01T02:00:00","2024-02-01T02:30:00",2168.82,930,4167,1093.262,-25.082
"2024-02-01","2024-02-01T02:30:00","2024-02-01T03:00:00",2168.47,930,4178,1008.323,71.207
"2024-02-01","2024-02-01T03:00:00","2024-02-01T03:30:00",2208.92,930,4124,1080.126,-95.046
"2024-02-01","2024-02-01T03:30:00","2024-02-01T04:00:00",2207.57,930,4101,980.607,-17.178
"2024-02-01","2024-02-01T04:00:00","2024-02-01T04:30:00",2188.37,930,4063,1058.021,-113.391
"2024-02-01","2024-02-01T04:30:00","2024-02-01T05:00:00",2303.47,930,4053,931.53,-112
"2024-02-01","2024-02-01T05:00:00","2024-02-01T05:30:00",2396.72,930,4089,968.015,-205.735
"2024-02-01","2024-02-01T05:30:00","2024-02-01T06:00:00",2534.92,930,4185,827.194,-107.114
"2024-02-01","2024-02-01T06:00:00","2024-02-01T06:30:00",2859.533,780,4390,769.177,-18.71
"2024-02-01","2024-02-01T06:30:00","2024-02-01T07:00:00",2987.046,780,4699,707.475,224.479
"2024-02-01","2024-02-01T07:00:00","2024-02-01T07:30:00",3481.61,780,5083,591.357,230.033
"2024-02-01","2024-02-01T07:30:00","2024-02-01T08:00:00",3544.19,780,5606,570.01,711.8
"2024-02-01","2024-02-01T08:00:00","2024-02-01T08:30:00",3584.78,810,5865,771.633,698.587
"2024-02-01","2024-02-01T08:30:00","2024-02-01T09:00:00",3602.81,960,5910,850.033,497.157
"2024-02-01","2024-02-01T09:00:00","2024-02-01T09:30:00",3595.79,980,5987,935.07,476.14
"2024-02-01","2024-02-01T09:30:00","2024-02-01T10:00:00",3525.724,980,6099,1101.199,492.078
"2024-02-01","2024-02-01T10:00:00","2024-02-01T10:30:00",3519.458,980,6045,1228.726,316.816
"2024-02-01","2024-02-01T10:30:00","2024-02-01T11:00:00",3316.511,980,5989,1370.292,322.197
"2024-02-01","2024-02-01T11:00:00","2024-02-01T11:30:00",3148.685,980,5956,1530.995,296.32
"2024-02-01","2024-02-01T11:30:00","2024-02-01T12:00:00",2914.419,980,5920,1558.667,466.915
"2024-02-01","2024-02-01T12:00:00","2024-02-01T12:30:00",2862.552,975,5881,1746.576,296.872
"2024-02-01","2024-02-01T12:30:00","2024-02-01T13:00:00",2788.736,935,5870,1760.675,385.588
"2024-02-01","2024-02-01T13:00:00","2024-02-01T13:30:00",2789.32,899,5844,1996.458,159.222
"2024-02-01","2024-02-01T13:30:00","2024-02-01T14:00:00",2586.7,751,5796,2030.264,428.036
"2024-02-01","2024-02-01T14:00:00","2024-02-01T14:30:00",2725,529,5791,2274.696,262.305
"2024-02-01","2024-02-01T14:30:00","2024-02-01T15:00:00",2749.185,329,5783,2286.761,418.053
"2024-02-01","2024-02-01T15:00:00","2024-02-01T15:30:00",2750.717,151,5768,2387.818,478.465
"2024-02-01","2024-02-01T15:30:00","2024-02-01T16:00:00",2823.795,112,5783,2402.495,444.709
"2024-02-01","2024-02-01T16:00:00","2024-02-01T16:30:00",2865.741,218,5825,2428.209,313.05
"2024-02-01","2024-02-01T16:30:00","2024-02-01T17:00:00",2957.987,124,5978,2546.193,349.82
"2024-02-01","2024-02-01T17:00:00","2024-02-01T17:30:00",3022.732,106,6188,2622.215,437.053
"2024-02-01","2024-02-01T17:30:00","2024-02-01T18:00:00",3036.078,180,6507,2770.193,520.729
"2024-02-01","2024-02-01T18:00:00","2024-02-01T18:30:00",3012.724,193,6556,2841.757,508.519
"2024-02-01","2024-02-01T18:30:00","2024-02-01T19:00:00",3015.169,73,6403,2956.662,358.168
"2024-02-01","2024-02-01T19:00:00","2024-02-01T19:30:00",2944.315,0,6291,2970.906,375.779
"2024-02-01","2024-02-01T19:30:00","2024-02-01T20:00:00",2871.811,-150,6189,3066.343,400.847
"2024-02-01","2024-02-01T20:00:00","2024-02-01T20:30:00",2855.556,-93,6017,3160.448,93.996
"2024-02-01","2024-02-01T20:30:00","2024-02-01T21:00:00",2244.652,0,5883,3265.536,372.812
"2024-02-01","2024-02-01T21:00:00","2024-02-01T21:30:00",2222.681,102,5705,3222.666,157.654
"2024-02-01","2024-02-01T21:30:00","2024-02-01T22:00:00",1411.843,291,5485,3338.193,443.964
"2024-02-01","2024-02-01T22:00:00","2024-02-01T22:30:00",1401.939,97,5241,3294.006,448.055
"2024-02-01","2024-02-01T22:30:00","2024-02-01T23:00:00",1198.164,0,4992,3395.801,398.035
"2024-02-02","2024-02-01T23:00:00","2024-02-01T23:30:00",1103.81,72,4771,3322.413,272.777
"2024-02-02","2024-02-01T23:30:00","2024-02-02T00:00:00",762.65,0,4681,3405.083,513.267
"2024-02-02","2024-02-02T00:00:00","2024-02-02T00:30:00",813.8,-150,4379,3405.008,310.192
"2024-02-02","2024-02-02T00:30:00","2024-02-02T01:00:00",774.25,-357,4265,3463.58,384.17
"2024-02-02","2024-02-02T01:00:00","2024-02-02T01:30:00",753.25,-526,4199,3560.128,411.622
"2024-02-02","2024-02-02T01:30:00","2024-02-02T02:00:00",754.4,-649,4104,3575.818,422.782
"2024-02-02","2024-02-02T02:00:00","2024-02-02T02:30:00",748.65,-683,4008,3693.54,248.81
"2024-02-02","2024-02-02T02:30:00","2024-02-02T03:00:00",516.7,-683,4031,3717.018,480.282
"2024-02-02","2024-02-02T03:00:00","2024-02-02T03:30:00",521.05,-683,3946,3815.042,292.908
"2024-02-02","2024-02-02T03:30:00","2024-02-02T04:00:00",521.7,-683,3909,3806.925,263.375
"2024-02-02","2024-02-02T04:00:00","2024-02-02T04:30:00",514.4,-683,3890,3859.686,198.914
"2024-02-02","2024-02-02T04:30:00","2024-02-02T05:00:00",515.75,-683,3881,3863.782,184.468
"2024-02-02","2024-02-02T05:00:00","2024-02-02T05:30:00",745.35,-744,3896,3870.518,24.132
"2024-02-02","2024-02-02T05:30:00","2024-02-02T06:00:00",747.35,-894,4014,3868.75,291.899
"2024-02-02","2024-02-02T06:00:00","2024-02-02T06:30:00",751.35,-693,4218,3844.138,315.512
"2024-02-02","2024-02-02T06:30:00","2024-02-02T07:00:00",754.65,-428,4529,3854.314,348.036
"2024-02-02","2024-02-02T07:00:00","2024-02-02T07:30:00",893.15,-169,4878,3870.787,283.063
"2024-02-02","2024-02-02T07:30:00","2024-02-02T08:00:00",1018.15,0,5377,3908.791,450.059
"2024-02-02","2024-02-02T08:00:00","2024-02-02T08:30:00",1086.81,150,5634,3977.84,419.351
"2024-02-02","2024-02-02T08:30:00","2024-02-02T09:00:00",1086.06,300,5716,3972.133,357.807
"2024-02-02","2024-02-02T09:00:00","2024-02-02T09:30:00",1082.21,393,5760,4038.445,246.346
"2024-02-02","2024-02-02T09:30:00","2024-02-02T10:00:00",1082.86,450,5855,4021.947,300.193
"2024-02-02","2024-02-02T10:00:00","2024-02-02T10:30:00",1107.96,412,5861,4085.365,255.675
"2024-02-02","2024-02-02T10:30:00","2024-02-02T11:00:00",1033.2,342,5840,4089.277,375.523
"2024-02-02","2024-02-02T11:00:00","2024-02-02T11:30:00",1044.4,262,5757,4185.882,264.718
