DeliveryDate,TradeDate,StartTime,EndTime,NominalFrequency,AverageFrequency,ParticipantName,ResourceName,ResourceType,Jurisdiction,MeteredMW
2024-01-21,2024-01-21,2024-01-21T17:00:00,2024-01-21T17:30:00,50.0,50.028,,,,,
2024-01-21,2024-01-21,2024-01-21T17:30:00,2024-01-21T18:00:00,50.0,50.051,,,,,
2024-01-21,2024-01-21,2024-01-21T18:00:00,2024-01-21T18:30:00,50.0,50.057,,,,,
2024-01-21,2024-01-21,2024-01-21T18:30:00,2024-01-21T19:00:00,50.0,49.995,,,,,
2024-01-21,2024-01-21,2024-01-21T19:00:00,2024-01-21T19:30:00,50.0,49.988,,,,,
2024-01-21,2024-01-21,2024-01-21T19:30:00,2024-01-21T20:00:00,50.0,50.019,,,,,
2024-01-21,2024-01-21,2024-01-21T20:00:00,2024-01-21T20:30:00,50.0,50.012,,,,,
2024-01-21,2024-01-21,2024-01-21T20:30:00,2024-01-21T21:00:00,50.0,50.032,,,,,
2024-01-21,2024-01-21,2024-01-21T21:00:00,2024-01-21T21:30:00,50.0,50.025,,,,,
2024-01-21,2024-01-21,2024-01-21T21:30:00,2024-01-21T22:00:00,50.0,50.01,,,,,
2024-01-21,2024-01-21,2024-01-21T22:00:00,2024-01-21T22:30:00,50.0,50.005,,,,,
2024-01-21,2024-01-21,2024-01-21T22:30:00,2024-01-21T23:00:00,50.0,50.037,,,,,
2024-01-21,2024-01-22,2024-01-21T23:00:00,2024-01-21T23:30:00,50.0,50.094,,,,,
2024-01-21,2024-01-22,2024-01-21T23:30:00,2024-01-22T00:00:00,50.0,49.998,,,,,
2024-01-22,2024-01-22,2024-01-22T00:00:00,2024-01-22T00:30:00,50.0,49.95,,,,,
2024-01-22,2024-01-22,2024-01-22T00:30:00,2024-01-22T01:00:00,50.0,50.035,,,,,
2024-01-22,2024-01-22,2024-01-22T01:00:00,2024-01-22T01:30:00,50.0,49.994,,,,,
2024-01-22,2024-01-22,2024-01-22T01:30:00,2024-01-22T02:00:00,50.0,50.043,,,,,
2024-01-22,2024-01-22,2024-01-22T02:00:00,2024-01-22T02:30:00,50.0,50.018,,,,,
2024-01-22,2024-01-22,2024-01-22T02:30:00,2024-01-22T03:00:00,50.0,50.011,,,,,
2024-01-22,2024-01-22,2024-01-22T03:00:00,2024-01-22T03:30:00,50.0,49.937,,,,,
2024-01-22,2024-01-22,2024-01-22T03:30:00,2024-01-22T04:00:00,50.0,49.948,,,,,
2024-01-22,2024-01-22,2024-01-22T04:00:00,2024-01-22T04:30:00,50.0,49.961,,,,,
2024-01-22,2024-01-22,2024-01-22T04:30:00,2024-01-22T05:00:00,50.0,49.98,,,,,
2024-01-22,2024-01-22,2024-01-22T05:00:00,2024-01-22T05:30:00,50.0,49.969,,,,,
2024-01-22,2024-01-22,2024-01-22T05:30:00,2024-01-22T06:00:00,50.0,49.975,,,,,
2024-01-22,2024-01-22,2024-01-22T06:00:00,2024-01-22T06:30:00,50.0,49.991,,,,,
2024-01-22,2024-01-22,2024-01-22T06:30:00,2024-01-22T07:00:00,50.0,50.097,,,,,
2024-01-22,2024-01-22,2024-01-22T07:00:00,2024-01-22T07:30:00,50.0,50.051,,,,,
2024-01-22,2024-01-22,2024-01-22T07:30:00,2024-01-22T08:00:00,50.0,49.991,,,,,
2024-01-22,2024-01-22,2024-01-22T08:00:00,2024-01-22T08:30:00,50.0,49.998,,,,,
2024-01-22,2024-01-22,2024-01-22T08:30:00,2024-01-22T09:00:00,50.0,49.998,,,,,
2024-01-22,2024-01-22,2024-01-22T09:00:00,2024-01-22T09:30:00,50.0,49.95,,,,,
2024-01-22,2024-01-22,2024-01-22T09:30:00,2024-01-22T10:00:00,50.0,50.015,,,,,
2024-01-22,2024-01-22,2024-01-22T10:00:00,2024-01-22T10:30:00,50.0,49.979,,,,,
2024-01-22,2024-01-22,2024-01-22T10:30:00,2024-01-22T11:00:00,50.0,50.047,,,,,
2024-01-22,2024-01-22,2024-01-22T11:00:00,2024-01-22T11:30:00,50.0,50.024,,,,,
2024-01-22,2024-01-22,2024-01-22T11:30:00,2024-01-22T12:00:00,50.0,49.993,,,,,
2024-01-22,2024-01-22,2024-01-22T12:00:00,2024-01-22T12:30:00,50.0,50.026,,,,,
2024-01-22,2024-01-22,2024-01-22T12:30:00,2024-01-22T13:00:00,50.0,50.028,,,,,
2024-01-22,2024-01-22,2024-01-22T13:00:00,2024-01-22T13:30:00,50.0,50.027,,,,,
2024-01-22,2024-01-22,2024-01-22T13:30:00,2024-01-22T14:00:00,50.0,49.989,,,,,
2024-01-22,2024-01-22,2024-01-22T14:00:00,2024-01-22T14:30:00,50.0,49.955,,,,,
2024-01-22,2024-01-22,2024-01-22T14:30:00,2024-01-22T15:00:00,50.0,50.005,,,,,
2024-01-22,2024-01-22,2024-01-22T15:00:00,2024-01-22T15:30:00,50.0,49.942,,,,,
2024-01-22,2024-01-22,2024-01-22T15:30:00,2024-01-22T16:00:00,50.0,49.929,,,,,
2024-01-22,2024-01-22,2024-01-22T16:00:00,2024-01-22T16:30:00,50.0,49.972,,,,,
2024-01-22,2024-01-22,2024-01-22T16:30:00,2024-01-22T17:00:00,50.0,49.95,,,,,
2024-01-22,2024-01-22,2024-01-22T17:00:00,2024-01-22T17:30:00,50.0,50.017,,,,,
2024-01-22,2024-01-22,2024-01-22T17:30:00,2024-01-22T18:00:00,50.0,50.039,,,,,
2024-01-22,2024-01-22,2024-01-22T18:00:00,2024-01-22T18:30:00,50.0,50.009,,,,,
2024-01-22,2024-01-22,2024-01-22T18:30:00,2024-01-22T19:00:00,50.0,50.041,,,,,
2024-01-22,2024-01-22,2024-01-22T19:00:00,2024-01-22T19:30:00,50.0,49.962,,,,,
2024-01-22,2024-01-22,2024-01-22T19:30:00,2024-01-22T20:00:00,50.0,49.97,,,,,
2024-01-22,2024-01-22,2024-01-22T20:00:00,2024-01-22T20:30:00,50.0,49.995,,,,,
2024-01-22,2024-01-22,2024-01-22T20:30:00,2024-01-22T21:00:00,50.0,50.04,,,,,
2024-01-22,2024-01-22,2024-01-22T21:00:00,2024-01-22T21:30:00,50.0,49.96,,,,,
2024-01-22,2024-01-22,2024-01-22T21:30:00,2024-01-22T22:00:00,50.0,49.98,,,,,
2024-01-22,2024-01-22,2024-01-22T22:00:00,2024-01-22T22:30:00,50.0,49.979,,,,,
2024-01-22,2024-01-22,2024-01-22T22:30:00,2024-01-22T23:00:00,50.0,49.944,,,,,
2024-01-22,2024-01-23,2024-01-22T23:00:00,2024-01-22T23:30:00,50.0,50.002,,,,,
2024-01-22,2024-01-23,2024-01-22T23:30:00,2024-01-23T00:00:00,50.0,50.072,,,,,
2024-01-23,2024-01-23,2024-01-23T00:00:00,2024-01-23T00:30:00,50.0,50.01,,,,,
2024-01-23,2024-01-23,2024-01-23T00:30:00,2024-01-23T01:00:00,50.0,50.022,,,,,
2024-01-23,2024-01-23,2024-01-23T01:00:00,2024-01-23T01:30:00,50.0,50.068,,,,,
2024-01-23,2024-01-23,2024-01-23T01:30:00,2024-01-23T02:00:00,50.0,50.054,,,,,
2024-01-23,2024-01-23,2024-01-23T02:00:00,2024-01-23T02:30:00,50.0,50.013,,,,,
2024-01-23,2024-01-23,2024-01-23T02:30:00,2024-01-23T03:00:00,50.0,49.983,,,,,
2024-01-23,2024-01-23,2024-01-23T03:00:00,2024-01-23T03:30:00,50.0,49.956,,,,,
2024-01-23,2024-01-23,2024-01-23T03:30:00,2024-01-23T04:00:00,50.0,49.981,,,,,
2024-01-23,2024-01-23,2024-01-23T04:00:00,2024-01-23T04:30:00,50.0,49.963,,,,,
2024-01-23,2024-01-23,2024-01-23T04:30:00,2024-01-23T05:00:00,50.0,49.953,,,,,
2024-01-23,2024-01-23,2024-01-23T05:00:00,2024-01-23T05:30:00,50.0,49.964,,,,,
2024-01-23,2024-01-23,2024-01-23T05:30:00,2024-01-23T06:00:00,50.0,49.942,,,,,
2024-01-23,2024-01-23,2024-01-23T06:00:00,2024-01-23T06:30:00,50.0,49.977,,,,,
2024-01-23,2024-01-23,2024-01-23T06:30:00,2024-01-23T07:00:00,50.0,49.97,,,,,
2024-01-23,2024-01-23,2024-01-23T07:00:00,2024-01-23T07:30:00,50.0,49.928,,,,,
2024-01-23,2024-01-23,2024-01-23T07:30:00,2024-01-23T08:00:00,50.0,50.01,,,,,
2024-01-23,2024-01-23,2024-01-23T08:00:00,2024-01-23T08:30:00,50.0,50.037,,,,,
2024-01-23,2024-01-23,2024-01-23T08:30:00,2024-01-23T09:00:00,50.0,50.044,,,,,
2024-01-23,2024-01-23,2024-01-23T09:00:00,2024-01-23T09:30:00,50.0,50.07,,,,,
2024-01-23,2024-01-23,2024-01-23T09:30:00,2024-01-23T10:00:00,50.0,50.099,,,,,
2024-01-23,2024-01-23,2024-01-23T10:00:00,2024-01-23T10:30:00,50.0,50.065,,,,,
2024-01-23,2024-01-23,2024-01-23T10:30:00,2024-01-23T11:00:00,50.0,50.042,,,,,
2024-01-23,2024-01-23,2024-01-23T11:00:00,2024-01-23T11:30:00,50.0,50.011,,,,,
2024-01-23,2024-01-23,2024-01-23T11:30:00,2024-01-23T12:00:00,50.0,50.037,,,,,
2024-01-23,2024-01-23,2024-01-23T12:00:00,2024-01-23T12:30:00,50.0,50.001,,,,,
2024-01-23,2024-01-23,2024-01-23T12:30:00,2024-01-23T13:00:00,50.0,50.028,,,,,
2024-01-23,2024-01-23,2024-01-23T13:00:00,2024-01-23T13:30:00,50.0,50.06,,,,,
2024-01-23,2024-01-23,2024-01-23T13:30:00,2024-01-23T14:00:00,50.0,50.021,,,,,
2024-01-23,2024-01-23,2024-01-23T14:00:00,2024-01-23T14:30:00,50.0,49.98,,,,,
2024-01-23,2024-01-23,2024-01-23T14:30:00,2024-01-23T15:00:00,50.0,50.01,,,,,
2024-01-23,2024-01-23,2024-01-23T15:00:00,2024-01-23T15:30:00,50.0,49.989,,,,,
2024-01-23,2024-01-23,2024-01-23T15:30:00,2024-01-23T16:00:00,50.0,49.967,,,,,
2024-01-23,2024-01-23,2024-01-23T16:00:00,2024-01-23T16:30:00,50.0,49.954,,,,,
2024-01-23,2024-01-23,2024-01-23T16:30:00,2024-01-23T17:00:00,50.0,50.012,,,,,
2024-01-23,2024-01-23,2024-01-23T17:00:00,2024-01-23T17:30:00,50.0,50.02,,,,,
2024-01-23,2024-01-23,2024-01-23T17:30:00,2024-01-23T18:00:00,50.0,49.961,,,,,
2024-01-23,2024-01-23,2024-01-23T18:00:00,2024-01-23T18:30:00,50.0,50.005,,,,,
2024-01-23,2024-01-23,2024-01-23T18:30:00,2024-01-23T19:00:00,50.0,50.012,,,,,
2024-01-23,2024-01-23,2024-01-23T19:00:00,2024-01-23T19:30:00,50.0,49.996,,,,,
2024-01-23,2024-01-23,2024-01-23T19:30:00,2024-01-23T20:00:00,50.0,49.981,,,,,
2024-01-23,2024-01-23,2024-01-23T20:00:00,2024-01-23T20:30:00,50.0,50.039,,,,,
2024-01-23,2024-01-23,2024-01-23T20:30:00,2024-01-23T21:00:00,50.0,49.978,,,,,
2024-01-23,2024-01-23,2024-01-23T21:00:00,2024-01-23T21:30:00,50.0,49.971,,,,,
2024-01-23,2024-01-23,2024-01-23T21:30:00,2024-01-23T22:00:00,50.0,50.0,,,,,
2024-01-23,2024-01-23,2024-01-23T22:00:00,2024-01-23T22:30:00,50.0,49.99,,,,,
2024-01-23,2024-01-23,2024-01-23T22:30:00,2024-01-23T23:00:00,50.0,50.023,,,,,
2024-01-23,2024-01-24,2024-01-23T23:00:00,2024-01-23T23:30:00,50.0,50.023,,,,,
2024-01-23,2024-01-24,2024-01-23T23:30:00,2024-01-24T00:00:00,50.0,50.029,,,,,
2024-01-24,2024-01-24,2024-01-24T00:00:00,2024-01-24T00:30:00,50.0,49.99,,,,,
2024-01-24,2024-01-24,2024-01-24T00:30:00,2024-01-24T01:00:00,50.0,50.0,,,,,
2024-01-24,2024-01-24,2024-01-24T01:00:00,2024-01-24T01:30:00,50.0,50.011,,,,,
2024-01-24,2024-01-24,2024-01-24T01:30:00,2024-01-24T02:00:00,50.0,50.019,,,,,
2024-01-24,2024-01-24,2024-01-24T02:00:00,2024-01-24T02:30:00,50.0,49.998,,,,,
2024-01-24,2024-01-24,2024-01-24T02:30:00,2024-01-24T03:00:00,50.0,50.009,,,,,
2024-01-24,2024-01-24,2024-01-24T03:00:00,2024-01-24T03:30:00,50.0,49.992,,,,,
2024-01-24,2024-01-24,2024-01-24T03:30:00,2024-01-24T04:00:00,50.0,50.029,,,,,
2024-01-24,2024-01-24,2024-01-24T04:00:00,2024-01-24T04:30:00,50.0,50.013,,,,,
2024-01-24,2024-01-24,2024-01-24T04:30:00,2024-01-24T05:00:00,50.0,49.962,,,,,
2024-01-24,2024-01-24,2024-01-24T05:00:00,2024-01-24T05:30:00,50.0,49.959,,,,,
2024-01-24,2024-01-24,2024-01-24T05:30:00,2024-01-24T06:00:00,50.0,49.982,,,,,
2024-01-24,2024-01-24,2024-01-24T06:00:00,2024-01-24T06:30:00,50.0,49.971,,,,,
2024-01-24,2024-01-24,2024-01-24T06:30:00,2024-01-24T07:00:00,50.0,49.984,,,,,
2024-01-24,2024-01-24,2024-01-24T07:00:00,2024-01-24T07:30:00,50.0,49.979,,,,,
2024-01-24,2024-01-24,2024-01-24T07:30:00,2024-01-24T08:00:00,50.0,50.002,,,,,
2024-01-24,2024-01-24,2024-01-24T08:00:00,2024-01-24T08:30:00,50.0,50.009,,,,,
2024-01-24,2024-01-24,2024-01-24T08:30:00,2024-01-24T09:00:00,50.0,49.984,,,,,
2024-01-24,2024-01-24,2024-01-24T09:00:00,2024-01-24T09:30:00,50.0,49.998,,,,,
2024-01-24,2024-01-24,2024-01-24T09:30:00,2024-01-24T10:00:00,50.0,50.028,,,,,
2024-01-24,2024-01-24,2024-01-24T10:00:00,2024-01-24T10:30:00,50.0,49.996,,,,,
2024-01-24,2024-01-24,2024-01-24T10:30:00,2024-01-24T11:00:00,50.0,50.044,,,,,
2024-01-24,2024-01-24,2024-01-24T11:00:00,2024-01-24T11:30:00,50.0,50.032,,,,,
2024-01-24,2024-01-24,2024-01-24T11:30:00,2024-01-24T12:00:00,50.0,50.009,,,,,
2024-01-24,2024-01-24,2024-01-24T12:00:00,2024-01-24T12:30:00,50.0,49.99,,,,,
2024-01-24,2024-01-24,2024-01-24T12:30:00,2024-01-24T13:00:00,50.0,50.007,,,,,
2024-01-24,2024-01-24,2024-01-24T13:00:00,2024-01-24T13:30:00,50.0,50.032,,,,,
2024-01-24,2024-01-24,2024-01-24T13:30:00,2024-01-24T14:00:00,50.0,49.979,,,,,
2024-01-24,2024-01-24,2024-01-24T14:00:00,2024-01-24T14:30:00,50.0,49.959,,,,,
2024-01-24,2024-01-24,2024-01-24T14:30:00,2024-01-24T15:00:00,50.0,49.976,,,,,
2024-01-24,2024-01-24,2024-01-24T15:00:00,2024-01-24T15:30:00,50.0,49.967,,,,,
2024-01-24,2024-01-24,2024-01-24T15:30:00,2024-01-24T16:00:00,50.0,49.981,,,,,
2024-01-24,2024-01-24,2024-01-24T16:00:00,2024-01-24T16:30:00,50.0,50.011,,,,,
2024-01-24,2024-01-24,2024-01-24T16:30:00,2024-01-24T17:00:00,50.0,50.034,,,,,
2024-01-24,2024-01-24,2024-01-24T17:00:00,2024-01-24T17:30:00,50.0,50.016,,,,,
2024-01-24,2024-01-24,2024-01-24T17:30:00,2024-01-24T18:00:00,50.0,50.052,,,,,
2024-01-24,2024-01-24,2024-01-24T18:00:00,2024-01-24T18:30:00,50.0,50.044,,,,,
2024-01-24,2024-01-24,2024-01-24T18:30:00,2024-01-24T19:00:00,50.0,50.037,,,,,
2024-01-24,2024-01-24,2024-01-24T19:00:00,2024-01-24T19:30:00,50.0,50.034,,,,,
2024-01-24,2024-01-24,2024-01-24T19:30:00,2024-01-24T20:00:00,50.0,50.052,,,,,
2024-01-24,2024-01-24,2024-01-24T20:00:00,2024-01-24T20:30:00,50.0,50.021,,,,,
2024-01-24,2024-01-24,2024-01-24T20:30:00,2024-01-24T21:00:00,50.0,50.072,,,,,
2024-01-24,2024-01-24,2024-01-24T21:00:00,2024-01-24T21:30:00,50.0,50.03,,,,,
2024-01-24,2024-01-24,2024-01-24T21:30:00,2024-01-24T22:00:00,50.0,50.048,,,,,
2024-01-24,2024-01-24,2024-01-24T22:00:00,2024-01-24T22:30:00,50.0,50.055,,,,,
2024-01-24,2024-01-24,2024-01-24T22:30:00,2024-01-24T23:00:00,50.0,49.987,,,,,
2024-01-24,2024-01-25,2024-01-24T23:00:00,2024-01-24T23:30:00,50.0,49.983,,,,,
2024-01-24,2024-01-25,2024-01-24T23:30:00,2024-01-25T00:00:00,50.0,50.012,,,,,
2024-01-25,2024-01-25,2024-01-25T00:00:00,2024-01-25T00:30:00,50.0,49.96,,,,,
2024-01-25,2024-01-25,2024-01-25T00:30:00,2024-01-25T01:00:00,50.0,49.969,,,,,
2024-01-25,2024-01-25,2024-01-25T01:00:00,2024-01-25T01:30:00,50.0,50.026,,,,,
2024-01-25,2024-01-25,2024-01-25T01:30:00,2024-01-25T02:00:00,50.0,50.043,,,,,
2024-01-25,2024-01-25,2024-01-25T02:00:00,2024-01-25T02:30:00,50.0,50.039,,,,,
2024-01-25,2024-01-25,2024-01-25T02:30:00,2024-01-25T03:00:00,50.0,49.973,,,,,
2024-01-25,2024-01-25,2024-01-25T03:00:00,2024-01-25T03:30:00,50.0,49.967,,,,,
2024-01-25,2024-01-25,2024-01-25T03:30:00,2024-01-25T04:00:00,50.0,49.977,,,,,
2024-01-25,2024-01-25,2024-01-25T04:00:00,2024-01-25T04:30:00,50.0,49.972,,,,,
2024-01-25,2024-01-25,2024-01-25T04:30:00,2024-01-25T05:00:00,50.0,49.962,,,,,
2024-01-25,2024-01-25,2024-01-25T05:00:00,2024-01-25T05:30:00,50.0,49.957,,,,,
2024-01-25,2024-01-25,2024-01-25T05:30:00,2024-01-25T06:00:00,50.0,49.955,,,,,
2024-01-25,2024-01-25,2024-01-25T06:00:00,2024-01-25T06:30:00,50.0,49.981,,,,,
2024-01-25,2024-01-25,2024-01-25T06:30:00,2024-01-25T07:00:00,50.0,49.994,,,,,
2024-01-25,2024-01-25,2024-01-25T07:00:00,2024-01-25T07:30:00,50.0,50.001,,,,,
2024-01-25,2024-01-25,2024-01-25T07:30:00,2024-01-25T08:00:00,50.0,50.011,,,,,
2024-01-25,2024-01-25,2024-01-25T08:00:00,2024-01-25T08:30:00,50.0,50.067,,,,,
2024-01-25,2024-01-25,2024-01-25T08:30:00,2024-01-25T09:00:00,50.0,50.034,,,,,
2024-01-25,2024-01-25,2024-01-25T09:00:00,2024-01-25T09:30:00,50.0,50.004,,,,,
2024-01-25,2024-01-25,2024-01-25T09:30:00,2024-01-25T10:00:00,50.0,50.008,,,,,
2024-01-25,2024-01-25,2024-01-25T10:00:00,2024-01-25T10:30:00,50.0,50.025,,,,,
2024-01-25,2024-01-25,2024-01-25T10:30:00,2024-01-25T11:00:00,50.0,50.031,,,,,
2024-01-25,2024-01-25,2024-01-25T11:00:00,2024-01-25T11:30:00,50.0,50.022,,,,,
2024-01-25,2024-01-25,2024-01-25T11:30:00,2024-01-25T12:00:00,50.0,50.009,,,,,
2024-01-25,2024-01-25,2024-01-25T12:00:00,2024-01-25T12:30:00,50.0,50.014,,,,,
2024-01-25,2024-01-25,2024-01-25T12:30:00,2024-01-25T13:00:00,50.0,49.94,,,,,
2024-01-25,2024-01-25,2024-01-25T13:00:00,2024-01-25T13:30:00,50.0,49.964,,,,,
2024-01-25,2024-01-25,2024-01-25T13:30:00,2024-01-25T14:00:00,50.0,49.96,,,,,
2024-01-25,2024-01-25,2024-01-25T14:00:00,2024-01-25T14:30:00,50.0,49.952,,,,,
2024-01-25,2024-01-25,2024-01-25T14:30:00,2024-01-25T15:00:00,50.0,50.045,,,,,
2024-01-25,2024-01-25,2024-01-25T15:00:00,2024-01-25T15:30:00,50.0,49.968,,,,,
2024-01-25,2024-01-25,2024-01-25T15:30:00,2024-01-25T16:00:00,50.0,49.967,,,,,
2024-01-25,2024-01-25,2024-01-25T16:00:00,2024-01-25T16:30:00,50.0,49.965,,,,,
2024-01-25,2024-01-25,2024-01-25T16:30:00,2024-01-25T17:00:00,50.0,49.984,,,,,
2024-01-25,2024-01-25,2024-01-25T17:00:00,2024-01-25T17:30:00,50.0,49.989,,,,,
2024-01-25,2024-01-25,2024-01-25T17:30:00,2024-01-25T18:00:00,50.0,50.001,,,,,
2024-01-25,2024-01-25,2024-01-25T18:00:00,2024-01-25T18:30:00,50.0,50.02,,,,,
2024-01-25,2024-01-25,2024-01-25T18:30:00,2024-01-25T19:00:00,50.0,50.017,,,,,
2024-01-25,2024-01-25,2024-01-25T19:00:00,2024-01-25T19:30:00,50.0,50.024,,,,,
2024-01-25,2024-01-25,2024-01-25T19:30:00,2024-01-25T20:00:00,50.0,50.037,,,,,
2024-01-25,2024-01-25,2024-01-25T20:00:00,2024-01-25T20:30:00,50.0,49.973,,,,,
2024-01-25,2024-01-25,2024-01-25T20:30:00,2024-01-25T21:00:00,50.0,49.99,,,,,
2024-01-25,2024-01-25,2024-01-25T21:00:00,2024-01-25T21:30:00,50.0,50.029,,,,,
2024-01-25,2024-01-25,2024-01-25T21:30:00,2024-01-25T22:00:00,50.0,50.015,,,,,
2024-01-25,2024-01-25,2024-01-25T22:00:00,2024-01-25T22:30:00,50.0,49.96,,,,,
2024-01-25,2024-01-25,2024-01-25T22:30:00,2024-01-25T23:00:00,50.0,50.017,,,,,
2024-01-25,2024-01-26,2024-01-25T23:00:00,2024-01-25T23:30:00,50.0,49.975,,,,,
2024-01-25,2024-01-26,2024-01-25T23:30:00,2024-01-26T00:00:00,50.0,50.052,,,,,
2024-01-26,2024-01-26,2024-01-26T00:00:00,2024-01-26T00:30:00,50.0,50.022,,,,,
2024-01-26,2024-01-26,2024-01-26T00:30:00,2024-01-26T01:00:00,50.0,49.976,,,,,
2024-01-26,2024-01-26,2024-01-26T01:00:00,2024-01-26T01:30:00,50.0,49.995,,,,,
2024-01-26,2024-01-26,2024-01-26T01:30:00,2024-01-26T02:00:00,50.0,49.995,,,,,
2024-01-26,2024-01-26,2024-01-26T02:00:00,2024-01-26T02:30:00,50.0,49.967,,,,,
2024-01-26,2024-01-26,2024-01-26T02:30:00,2024-01-26T03:00:00,50.0,50.002,,,,,
2024-01-26,2024-01-26,2024-01-26T03:00:00,2024-01-26T03:30:00,50.0,49.995,,,,,
2024-01-26,2024-01-26,2024-01-26T03:30:00,2024-01-26T04:00:00,50.0,50.015,,,,,
2024-01-26,2024-01-26,2024-01-26T04:00:00,2024-01-26T04:30:00,50.0,49.967,,,,,
2024-01-26,2024-01-26,2024-01-26T04:30:00,2024-01-26T05:00:00,50.0,49.981,,,,,
2024-01-26,2024-01-26,2024-01-26T05:00:00,2024-01-26T05:30:00,50.0,49.981,,,,,
2024-01-26,2024-01-26,2024-01-26T05:30:00,2024-01-26T06:00:00,50.0,50.001,,,,,
2024-01-26,2024-01-26,2024-01-26T06:00:00,2024-01-26T06:30:00,50.0,49.98,,,,,
2024-01-26,2024-01-26,2024-01-26T06:30:00,2024-01-26T07:00:00,50.0,49.987,,,,,
2024-01-26,2024-01-26,2024-01-26T07:00:00,2024-01-26T07:30:00,50.0,50.023,,,,,
2024-01-26,2024-01-26,2024-01-26T07:30:00,2024-01-26T08:00:00,50.0,49.994,,,,,
2024-01-26,2024-01-26,2024-01-26T08:00:00,2024-01-26T08:30:00,50.0,49.991,,,,,
2024-01-26,2024-01-26,2024-01-26T08:30:00,2024-01-26T09:00:00,50.0,49.997,,,,,
2024-01-26,2024-01-26,2024-01-26T09:00:00,2024-01-26T09:30:00,50.0,50.048,,,,,
2024-01-26,2024-01-26,2024-01-26T09:30:00,2024-01-26T10:00:00,50.0,49.993,,,,,
2024-01-26,2024-01-26,2024-01-26T10:00:00,2024-01-26T10:30:00,50.0,50.041,,,,,
2024-01-26,2024-01-26,2024-01-26T10:30:00,2024-01-26T11:00:00,50.0,50.042,,,,,
2024-01-26,2024-01-26,2024-01-26T11:00:00,2024-01-26T11:30:00,50.0,50.054,,,,,
2024-01-26,2024-01-26,2024-01-26T11:30:00,2024-01-26T12:00:00,50.0,50.03,,,,,
2024-01-26,2024-01-26,2024-01-26T12:00:00,2024-01-26T12:30:00,50.0,49.959,,,,,
2024-01-26,2024-01-26,2024-01-26T12:30:00,2024-01-26T13:00:00,50.0,49.969,,,,,
2024-01-26,2024-01-26,2024-01-26T13:00:00,2024-01-26T13:30:00,50.0,50.021,,,,,
2024-01-26,2024-01-26,2024-01-26T13:30:00,2024-01-26T14:00:00,50.0,49.988,,,,,
2024-01-26,2024-01-26,2024-01-26T14:00:00,2024-01-26T14:30:00,50.0,49.974,,,,,
2024-01-26,2024-01-26,2024-01-26T14:30:00,2024-01-26T15:00:00,50.0,49.974,,,,,
2024-01-26,2024-01-26,2024-01-26T15:00:00,2024-01-26T15:30:00,50.0,49.997,,,,,
2024-01-26,2024-01-26,2024-01-26T15:30:00,2024-01-26T16:00:00,50.0,49.961,,,,,
2024-01-26,2024-01-26,2024-01-26T16:00:00,2024-01-26T16:30:00,50.0,49.971,,,,,
2024-01-26,2024-01-26,2024-01-26T16:30:00,2024-01-26T17:00:00,50.0,50.02,,,,,
2024-01-26,2024-01-26,2024-01-26T17:00:00,2024-01-26T17:30:00,50.0,49.989,,,,,
2024-01-26,2024-01-26,2024-01-26T17:30:00,2024-01-26T18:00:00,50.0,50.038,,,,,
2024-01-26,2024-01-26,2024-01-26T18:00:00,2024-01-26T18:30:00,50.0,49.974,,,,,
2024-01-26,2024-01-26,2024-01-26T18:30:00,2024-01-26T19:00:00,50.0,50.001,,,,,
2024-01-26,2024-01-26,2024-01-26T19:00:00,2024-01-26T19:30:00,50.0,49.98,,,,,
2024-01-26,2024-01-26,2024-01-26T19:30:00,2024-01-26T20:00:00,50.0,50.023,,,,,
2024-01-26,2024-01-26,2024-01-26T20:00:00,2024-01-26T20:30:00,50.0,50.02,,,,,
2024-01-26,2024-01-26,2024-01-26T20:30:00,2024-01-26T21:00:00,50.0,50.004,,,,,
2024-01-26,2024-01-26,2024-01-26T21:00:00,2024-01-26T21:30:00,50.0,50.007,,,,,
2024-01-26,2024-01-26,2024-01-26T21:30:00,2024-01-26T22:00:00,50.0,50.037,,,,,
2024-01-26,2024-01-26,2024-01-26T22:00:00,2024-01-26T22:30:00,50.0,50.031,,,,,
2024-01-26,2024-01-26,2024-01-26T22:30:00,2024-01-26T23:00:00,50.0,50.025,,,,,
2024-01-26,2024-01-27,2024-01-26T23:00:00,2024-01-26T23:30:00,50.0,50.025,,,,,
2024-01-26,2024-01-27,2024-01-26T23:30:00,2024-01-27T00:00:00,50.0,50.023,,,,,
2024-01-27,2024-01-27,2024-01-27T00:00:00,2024-01-27T00:30:00,50.0,49.922,,,,,
2024-01-27,2024-01-27,2024-01-27T00:30:00,2024-01-27T01:00:00,50.0,50.012,,,,,
2024-01-27,2024-01-27,2024-01-27T01:00:00,2024-01-27T01:30:00,50.0,50.068,,,,,
2024-01-27,2024-01-27,2024-01-27T01:30:00,2024-01-27T02:00:00,50.0,50.027,,,,,
2024-01-27,2024-01-27,2024-01-27T02:00:00,2024-01-27T02:30:00,50.0,49.944,,,,,
2024-01-27,2024-01-27,2024-01-27T02:30:00,2024-01-27T03:00:00,50.0,50.008,,,,,
2024-01-27,2024-01-27,2024-01-27T03:00:00,2024-01-27T03:30:00,50.0,49.977,,,,,
2024-01-27,2024-01-27,2024-01-27T03:30:00,2024-01-27T04:00:00,50.0,49.966,,,,,
