TradeDate,DeliveryDate,StartTime,EndTime,LoadForecastROI,LoadForecastNI,AggregatedForecast
2023-11-28,2023-11-28,2023-11-28T05:15:00,2023-11-28T05:30:00,174.964,4.895,179.859
2023-11-28,2023-11-28,2023-11-28T05:30:00,2023-11-28T05:45:00,156.343,4.676,161.019
2023-11-28,2023-11-28,2023-11-28T05:45:00,2023-11-28T06:00:00,137.732,4.462,142.194
2023-11-28,2023-11-28,2023-11-28T06:00:00,2023-11-28T06:15:00,119.101,4.243,123.344
2023-11-28,2023-11-28,2023-11-28T06:15:00,2023-11-28T06:30:00,108.2,4.383,112.583
2023-11-28,2023-11-28,2023-11-28T06:30:00,2023-11-28T06:45:00,97.301,4.525,101.826
2023-11-28,2023-11-28,2023-11-28T06:45:00,2023-11-28T07:00:00,86.388,4.664,91.052
2023-11-28,2023-11-28,2023-11-28T07:00:00,2023-11-28T07:15:00,94.812,2.48,97.292
2023-11-28,2023-11-28,2023-11-28T07:15:00,2023-11-28T07:30:00,85.216,2.678,87.894
2023-11-28,2023-11-28,2023-11-28T07:30:00,2023-11-28T07:45:00,75.625,2.872,78.497
2023-11-28,2023-11-28,2023-11-28T07:45:00,2023-11-28T08:00:00,66.034,3.071,69.105
2023-11-28,2023-11-28,2023-11-28T08:00:00,2023-11-28T08:15:00,56.436,3.269,59.705
2023-11-28,2023-11-28,2023-11-28T08:15:00,2023-11-28T08:30:00,53.039,3.758,56.797
2023-11-28,2023-11-28,2023-11-28T08:30:00,2023-11-28T08:45:00,49.638,4.254,53.892
2023-11-28,2023-11-28,2023-11-28T08:45:00,2023-11-28T09:00:00,46.232,4.748,50.98
2023-11-28,2023-11-28,2023-11-28T09:00:00,2023-11-28T09:15:00,42.83,5.235,48.065
2023-11-28,2023-11-28,2023-11-28T09:15:00,2023-11-28T09:30:00,48.123,7.365,55.488
2023-11-28,2023-11-28,2023-11-28T09:30:00,2023-11-28T09:45:00,53.415,9.494,62.909
2023-11-28,2023-11-28,2023-11-28T09:45:00,2023-11-28T10:00:00,58.704,11.618,70.322
2023-11-28,2023-11-28,2023-11-28T10:00:00,2023-11-28T10:15:00,64.002,13.752,77.754
2023-11-28,2023-11-28,2023-11-28T10:15:00,2023-11-28T10:30:00,70.021,15.443,85.464
2023-11-28,2023-11-28,2023-11-28T10:30:00,2023-11-28T10:45:00,76.033,17.146,93.179
2023-11-28,2023-11-28,2023-11-28T10:45:00,2023-11-28T11:00:00,82.058,18.839,100.897
2023-11-28,2023-11-28,2023-11-28T11:00:00,2023-11-28T11:15:00,88.058,20.537,108.595
2023-11-28,2023-11-28,2023-11-28T11:15:00,2023-11-28T11:30:00,91.399,21.298,112.697
2023-11-28,2023-11-28,2023-11-28T11:30:00,2023-11-28T11:45:00,94.722,22.075,116.797
2023-11-28,2023-11-28,2023-11-28T11:45:00,2023-11-28T12:00:00,98.056,22.841,120.897
2023-11-28,2023-11-28,2023-11-28T12:00:00,2023-11-28T12:15:00,101.385,23.608,124.993
2023-11-28,2023-11-28,2023-11-28T12:15:00,2023-11-28T12:30:00,99.777,22.855,122.632
2023-11-28,2023-11-28,2023-11-28T12:30:00,2023-11-28T12:45:00,98.171,22.108,120.279
2023-11-28,2023-11-28,2023-11-28T12:45:00,2023-11-28T13:00:00,96.559,21.361,117.92
2023-11-28,2023-11-28,2023-11-28T13:00:00,2023-11-28T13:15:00,121.092,20.397,141.489
2023-11-28,2023-11-28,2023-11-28T13:15:00,2023-11-28T13:30:00,114.559,18.758,133.317
2023-11-28,2023-11-28,2023-11-28T13:30:00,2023-11-28T13:45:00,108.023,17.12,125.143
2023-11-28,2023-11-28,2023-11-28T13:45:00,2023-11-28T14:00:00,101.488,15.482,116.97
2023-11-28,2023-11-28,2023-11-28T14:00:00,2023-11-28T14:15:00,94.964,13.842,108.806
2023-11-28,2023-11-28,2023-11-28T14:15:00,2023-11-28T14:30:00,86.604,12.071,98.675
2023-11-28,2023-11-28,2023-11-28T14:30:00,2023-11-28T14:45:00,78.243,10.3,88.543
2023-11-28,2023-11-28,2023-11-28T14:45:00,2023-11-28T15:00:00,69.9,8.522,78.422
2023-11-28,2023-11-28,2023-11-28T15:00:00,2023-11-28T15:15:00,61.541,6.754,68.295
2023-11-28,2023-11-28,2023-11-28T15:15:00,2023-11-28T15:30:00,58.617,6.393,65.01
2023-11-28,2023-11-28,2023-11-28T15:30:00,2023-11-28T15:45:00,55.722,6.025,61.747
2023-11-28,2023-11-28,2023-11-28T15:45:00,2023-11-28T16:00:00,52.804,5.67,58.474
2023-11-28,2023-11-28,2023-11-28T16:00:00,2023-11-28T16:15:00,49.896,5.305,55.201
2023-11-28,2023-11-28,2023-11-28T16:15:00,2023-11-28T16:30:00,51.327,5.651,56.978
2023-11-28,2023-11-28,2023-11-28T16:30:00,2023-11-28T16:45:00,52.778,5.998,58.776
2023-11-28,2023-11-28,2023-11-28T16:45:00,2023-11-28T17:00:00,54.199,6.342,60.541
2023-11-28,2023-11-28,2023-11-28T17:00:00,2023-11-28T17:15:00,55.638,6.686,62.324
2023-11-28,2023-11-28,2023-11-28T17:15:00,2023-11-28T17:30:00,57.013,6.809,63.822
2023-11-28,2023-11-28,2023-11-28T17:30:00,2023-11-28T17:45:00,58.387,6.928,65.315
2023-11-28,2023-11-28,2023-11-28T17:45:00,2023-11-28T18:00:00,59.759,7.052,66.811
2023-11-28,2023-11-28,2023-11-28T18:00:00,2023-11-28T18:15:00,61.126,7.171,68.297
2023-11-28,2023-11-28,2023-11-28T18:15:00,2023-11-28T18:30:00,60.265,6.892,67.157
2023-11-28,2023-11-28,2023-11-28T18:30:00,2023-11-28T18:45:00,59.409,6.607,66.016
2023-11-28,2023-11-28,2023-11-28T18:45:00,2023-11-28T19:00:00,58.546,6.328,64.874
2023-11-28,2023-11-28,2023-11-28T19:00:00,2023-11-28T19:15:00,68.028,9.813,77.841
2023-11-28,2023-11-28,2023-11-28T19:15:00,2023-11-28T19:30:00,65.037,10.059,75.096
2023-11-28,2023-11-28,2023-11-28T19:30:00,2023-11-28T19:45:00,62.044,10.308,72.352
2023-11-28,2023-11-28,2023-11-28T19:45:00,2023-11-28T20:00:00,59.047,10.56,69.607
2023-11-28,2023-11-28,2023-11-28T20:00:00,2023-11-28T20:15:00,56.056,10.808,66.864
2023-11-28,2023-11-28,2023-11-28T20:15:00,2023-11-28T20:30:00,53.987,11.882,65.869
2023-11-28,2023-11-28,2023-11-28T20:30:00,2023-11-28T20:45:00,51.926,12.958,64.884
2023-11-28,2023-11-28,2023-11-28T20:45:00,2023-11-28T21:00:00,49.858,14.029,63.887
2023-11-28,2023-11-28,2023-11-28T21:00:00,2023-11-28T21:15:00,47.8,15.108,62.908
2023-11-28,2023-11-28,2023-11-28T21:15:00,2023-11-28T21:30:00,45.747,15.924,61.671
2023-11-28,2023-11-28,2023-11-28T21:30:00,2023-11-28T21:45:00,43.703,16.745,60.448
2023-11-28,2023-11-28,2023-11-28T21:45:00,2023-11-28T22:00:00,41.652,17.557,59.209
2023-11-28,2023-11-28,2023-11-28T22:00:00,2023-11-28T22:15:00,39.608,18.378,57.986
2023-11-28,2023-11-28,2023-11-28T22:15:00,2023-11-28T22:30:00,38.861,18.932,57.793
2023-11-28,2023-11-28,2023-11-28T22:30:00,2023-11-28T22:45:00,38.108,19.483,57.591
2023-11-28,2023-11-28,2023-11-28T22:45:00,2023-11-28T23:00:00,37.356,20.024,57.38
2023-11-29,2023-11-28,2023-11-28T23:00:00,2023-11-28T23:15:00,36.608,20.581,57.189
2023-11-29,2023-11-28,2023-11-28T23:15:00,2023-11-28T23:30:00,36.241,21.164,57.405
2023-11-29,2023-11-28,2023-11-28T23:30:00,2023-11-28T23:45:00,35.85,21.75,57.6
2023-11-29,2023-11-28,2023-11-28T23:45:00,2023-11-29T00:00:00,35.476,22.33,57.806
2023-11-29,2023-11-29,2023-11-29T00:00:00,2023-11-29T00:15:00,35.09,22.917,58.007
2023-11-29,2023-11-29,2023-11-29T00:15:00,2023-11-29T00:30:00,35.11,22.848,57.958
2023-11-29,2023-11-29,2023-11-29T00:30:00,2023-11-29T00:45:00,35.125,22.791,57.916
2023-11-29,2023-11-29,2023-11-29T00:45:00,2023-11-29T01:00:00,35.146,22.717,57.863
2023-11-29,2023-11-29,2023-11-29T01:00:00,2023-11-29T01:15:00,40.467,26.582,67.049
2023-11-29,2023-11-29,2023-11-29T01:15:00,2023-11-29T01:30:00,41.674,24.052,65.726
2023-11-29,2023-11-29,2023-11-29T01:30:00,2023-11-29T01:45:00,42.892,21.515,64.407
2023-11-29,2023-11-29,2023-11-29T01:45:00,2023-11-29T02:00:00,44.108,18.98,63.088
2023-11-29,2023-11-29,2023-11-29T02:00:00,2023-11-29T02:15:00,45.32,16.451,61.771
2023-11-29,2023-11-29,2023-11-29T02:15:00,2023-11-29T02:30:00,45.992,16.175,62.167
2023-11-29,2023-11-29,2023-11-29T02:30:00,2023-11-29T02:45:00,46.66,15.905,62.565
2023-11-29,2023-11-29,2023-11-29T02:45:00,2023-11-29T03:00:00,47.329,15.637,62.966
2023-11-29,2023-11-29,2023-11-29T03:00:00,2023-11-29T03:15:00,48.004,15.36,63.364
2023-11-29,2023-11-29,2023-11-29T03:15:00,2023-11-29T03:30:00,49.115,14.727,63.842
2023-11-29,2023-11-29,2023-11-29T03:30:00,2023-11-29T03:45:00,50.23,14.09,64.32
2023-11-29,2023-11-29,2023-11-29T03:45:00,2023-11-29T04:00:00,51.346,13.454,64.8
2023-11-29,2023-11-29,2023-11-29T04:00:00,2023-11-29T04:15:00,52.462,12.818,65.28
2023-11-29,2023-11-29,2023-11-29T04:15:00,2023-11-29T04:30:00,55.259,12.232,67.491
2023-11-29,2023-11-29,2023-11-29T04:30:00,2023-11-29T04:45:00,58.061,11.645,69.706
2023-11-29,2023-11-29,2023-11-29T04:45:00,2023-11-29T05:00:00,60.873,11.056,71.929
2023-11-29,2023-11-29,2023-11-29T05:00:00,2023-11-29T05:15:00,63.67,10.472,74.142
2023-11-29,2023-11-29,2023-11-29T05:15:00,2023-11-29T05:30:00,68.622,10.635,79.257
2023-11-29,2023-11-29,2023-11-29T05:30:00,2023-11-29T05:45:00,73.57,10.802,84.372
2023-11-29,2023-11-29,2023-11-29T05:45:00,2023-11-29T06:00:00,78.517,10.969,89.486
2023-11-29,2023-11-29,2023-11-29T06:00:00,2023-11-29T06:15:00,83.46,11.138,94.598
2023-11-29,2023-11-29,2023-11-29T06:15:00,2023-11-29T06:30:00,95.197,12.309,107.506
2023-11-29,2023-11-29,2023-11-29T06:30:00,2023-11-29T06:45:00,106.938,13.483,120.421
2023-11-29,2023-11-29,2023-11-29T06:45:00,2023-11-29T07:00:00,118.67,14.657,133.327
2023-11-29,2023-11-29,2023-11-29T07:00:00,2023-11-29T07:15:00,107.101,8.473,115.574
2023-11-29,2023-11-29,2023-11-29T07:15:00,2023-11-29T07:30:00,119.232,8.997,128.229
2023-11-29,2023-11-29,2023-11-29T07:30:00,2023-11-29T07:45:00,131.356,9.516,140.872
2023-11-29,2023-11-29,2023-11-29T07:45:00,2023-11-29T08:00:00,143.488,10.035,153.523
2023-11-29,2023-11-29,2023-11-29T08:00:00,2023-11-29T08:15:00,155.619,10.06,165.679
2023-11-29,2023-11-29,2023-11-29T08:15:00,2023-11-29T08:30:00,161.343,10.801,172.144
2023-11-29,2023-11-29,2023-11-29T08:30:00,2023-11-29T08:45:00,167.047,11.542,178.589
2023-11-29,2023-11-29,2023-11-29T08:45:00,2023-11-29T09:00:00,172.769,12.284,185.053
2023-11-29,2023-11-29,2023-11-29T09:00:00,2023-11-29T09:15:00,178.493,13.031,191.524
2023-11-29,2023-11-29,2023-11-29T09:15:00,2023-11-29T09:30:00,188.445,16.367,204.812
2023-11-29,2023-11-29,2023-11-29T09:30:00,2023-11-29T09:45:00,198.409,19.704,218.113
2023-11-29,2023-11-29,2023-11-29T09:45:00,2023-11-29T10:00:00,208.367,23.046,231.413
2023-11-29,2023-11-29,2023-11-29T10:00:00,2023-11-29T10:15:00,218.327,26.382,244.709
2023-11-29,2023-11-29,2023-11-29T10:15:00,2023-11-29T10:30:00,232.441,31.522,263.963
2023-11-29,2023-11-29,2023-11-29T10:30:00,2023-11-29T10:45:00,246.56,36.655,283.215
2023-11-29,2023-11-29,2023-11-29T10:45:00,2023-11-29T11:00:00,260.681,41.794,302.475
2023-11-29,2023-11-29,2023-11-29T11:00:00,2023-11-29T11:15:00,274.795,46.932,321.727
2023-11-29,2023-11-29,2023-11-29T11:15:00,2023-11-29T11:30:00,285.991,49.352,335.343
2023-11-29,2023-11-29,2023-11-29T11:30:00,2023-11-29T11:45:00,297.177,51.775,348.952
2023-11-29,2023-11-29,2023-11-29T11:45:00,2023-11-29T12:00:00,308.372,54.198,362.57
2023-11-29,2023-11-29,2023-11-29T12:00:00,2023-11-29T12:15:00,319.565,56.696,376.261
2023-11-29,2023-11-29,2023-11-29T12:15:00,2023-11-29T12:30:00,335.073,59.21,394.283
2023-11-29,2023-11-29,2023-11-29T12:30:00,2023-11-29T12:45:00,350.584,61.721,412.305
2023-11-29,2023-11-29,2023-11-29T12:45:00,2023-11-29T13:00:00,366.1,64.233,430.333
2023-11-29,2023-11-29,2023-11-29T13:00:00,2023-11-29T13:15:00,388.066,58.512,446.578
2023-11-29,2023-11-29,2023-11-29T13:15:00,2023-11-29T13:30:00,401.292,57.518,458.81
2023-11-29,2023-11-29,2023-11-29T13:30:00,2023-11-29T13:45:00,414.512,56.536,471.048
2023-11-29,2023-11-29,2023-11-29T13:45:00,2023-11-29T14:00:00,427.743,55.548,483.291
2023-11-29,2023-11-29,2023-11-29T14:00:00,2023-11-29T14:15:00,440.976,54.555,495.531
2023-11-29,2023-11-29,2023-11-29T14:15:00,2023-11-29T14:30:00,456.62,53.458,510.078
2023-11-29,2023-11-29,2023-11-29T14:30:00,2023-11-29T14:45:00,472.255,52.368,524.623
2023-11-29,2023-11-29,2023-11-29T14:45:00,2023-11-29T15:00:00,487.903,51.271,539.174
2023-11-29,2023-11-29,2023-11-29T15:00:00,2023-11-29T15:15:00,503.549,50.176,553.725
2023-11-29,2023-11-29,2023-11-29T15:15:00,2023-11-29T15:30:00,519.935,49.39,569.325
2023-11-29,2023-11-29,2023-11-29T15:30:00,2023-11-29T15:45:00,536.305,48.6,584.905
2023-11-29,2023-11-29,2023-11-29T15:45:00,2023-11-29T16:00:00,552.698,47.806,600.504
2023-11-29,2023-11-29,2023-11-29T16:00:00,2023-11-29T16:15:00,569.071,47.018,616.089
2023-11-29,2023-11-29,2023-11-29T16:15:00,2023-11-29T16:30:00,595.195,46.158,641.353
2023-11-29,2023-11-29,2023-11-29T16:30:00,2023-11-29T16:45:00,621.315,45.303,666.618
2023-11-29,2023-11-29,2023-11-29T16:45:00,2023-11-29T17:00:00,647.433,44.437,691.87
2023-11-29,2023-11-29,2023-11-29T17:00:00,2023-11-29T17:15:00,673.557,43.685,717.242
2023-11-29,2023-11-29,2023-11-29T17:15:00,2023-11-29T17:30:00,712.189,41.123,753.312
2023-11-29,2023-11-29,2023-11-29T17:30:00,2023-11-29T17:45:00,750.831,38.564,789.395
2023-11-29,2023-11-29,2023-11-29T17:45:00,2023-11-29T18:00:00,789.479,36.0,825.479
2023-11-29,2023-11-29,2023-11-29T18:00:00,2023-11-29T18:15:00,828.104,35.38,863.484
2023-11-29,2023-11-29,2023-11-29T18:15:00,2023-11-29T18:30:00,882.004,37.136,919.14
2023-11-29,2023-11-29,2023-11-29T18:30:00,2023-11-29T18:45:00,935.892,38.891,974.783
2023-11-29,2023-11-29,2023-11-29T18:45:00,2023-11-29T19:00:00,989.78,40.638,1030.418
2023-11-29,2023-11-29,2023-11-29T19:00:00,2023-11-29T19:15:00,1050.227,55.542,1105.769
2023-11-29,2023-11-29,2023-11-29T19:15:00,2023-11-29T19:30:00,1070.955,53.602,1124.557
2023-11-29,2023-11-29,2023-11-29T19:30:00,2023-11-29T19:45:00,1091.677,51.663,1143.34
2023-11-29,2023-11-29,2023-11-29T19:45:00,2023-11-29T20:00:00,1112.403,49.721,1162.124
2023-11-29,2023-11-29,2023-11-29T20:00:00,2023-11-29T20:15:00,1133.128,47.78,1180.908
2023-11-29,2023-11-29,2023-11-29T20:15:00,2023-11-29T20:30:00,1139.024,49.248,1188.272
2023-11-29,2023-11-29,2023-11-29T20:30:00,2023-11-29T20:45:00,1144.906,50.706,1195.612
2023-11-29,2023-11-29,2023-11-29T20:45:00,2023-11-29T21:00:00,1150.803,52.177,1202.98
2023-11-29,2023-11-29,2023-11-29T21:00:00,2023-11-29T21:15:00,1156.684,53.641,1210.325
2023-11-29,2023-11-29,2023-11-29T21:15:00,2023-11-29T21:30:00,1143.108,55.34,1198.448
2023-11-29,2023-11-29,2023-11-29T21:30:00,2023-11-29T21:45:00,1129.521,57.039,1186.56
2023-11-29,2023-11-29,2023-11-29T21:45:00,2023-11-29T22:00:00,1115.944,58.743,1174.687
2023-11-29,2023-11-29,2023-11-29T22:00:00,2023-11-29T22:15:00,1102.357,60.435,1162.792
2023-11-29,2023-11-29,2023-11-29T22:15:00,2023-11-29T22:30:00,1104.817,71.521,1176.338
2023-11-29,2023-11-29,2023-11-29T22:30:00,2023-11-29T22:45:00,1107.279,82.603,1189.882
2023-11-29,2023-11-29,2023-11-29T22:45:00,2023-11-29T23:00:00,1109.729,93.685,1203.414
2023-11-30,2023-11-29,2023-11-29T23:00:00,2023-11-29T23:15:00,1112.188,104.767,1216.955
2023-11-30,2023-11-29,2023-11-29T23:15:00,2023-11-29T23:30:00,1099.79,119.886,1219.676
2023-11-30,2023-11-29,2023-11-29T23:30:00,2023-11-29T23:45:00,1087.4,135.008,1222.408
2023-11-30,2023-11-29,2023-11-29T23:45:00,2023-11-30T00:00:00,1075.005,150.128,1225.133
2023-11-30,2023-11-30,2023-11-30T00:00:00,2023-11-30T00:15:00,1062.604,165.252,1227.856
2023-11-30,2023-11-30,2023-11-30T00:15:00,2023-11-30T00:30:00,1075.072,177.039,1252.111
2023-11-30,2023-11-30,2023-11-30T00:30:00,2023-11-30T00:45:00,1087.552,188.823,1276.375
2023-11-30,2023-11-30,2023-11-30T00:45:00,2023-11-30T01:00:00,1100.028,200.615,1300.643
2023-11-30,2023-11-30,2023-11-30T01:00:00,2023-11-30T01:15:00,1171.002,194.051,1365.053
2023-11-30,2023-11-30,2023-11-30T01:15:00,2023-11-30T01:30:00,1181.225,196.878,1378.103
2023-11-30,2023-11-30,2023-11-30T01:30:00,2023-11-30T01:45:00,1191.467,199.708,1391.175
2023-11-30,2023-11-30,2023-11-30T01:45:00,2023-11-30T02:00:00,1201.69,202.535,1404.225
2023-11-30,2023-11-30,2023-11-30T02:00:00,2023-11-30T02:15:00,1211.917,205.364,1417.281
2023-11-30,2023-11-30,2023-11-30T02:15:00,2023-11-30T02:30:00,1217.102,203.342,1420.444
2023-11-30,2023-11-30,2023-11-30T02:30:00,2023-11-30T02:45:00,1222.268,201.307,1423.575
2023-11-30,2023-11-30,2023-11-30T02:45:00,2023-11-30T03:00:00,1227.461,199.276,1426.737
2023-11-30,2023-11-30,2023-11-30T03:00:00,2023-11-30T03:15:00,1232.633,197.25,1429.883
2023-11-30,2023-11-30,2023-11-30T03:15:00,2023-11-30T03:30:00,1250.091,199.365,1449.456
2023-11-30,2023-11-30,2023-11-30T03:30:00,2023-11-30T03:45:00,1267.549,201.485,1469.034
2023-11-30,2023-11-30,2023-11-30T03:45:00,2023-11-30T04:00:00,1285.002,203.603,1488.605
2023-11-30,2023-11-30,2023-11-30T04:00:00,2023-11-30T04:15:00,1302.464,205.728,1508.192
2023-11-30,2023-11-30,2023-11-30T04:15:00,2023-11-30T04:30:00,1328.271,206.718,1534.989
2023-11-30,2023-11-30,2023-11-30T04:30:00,2023-11-30T04:45:00,1354.071,207.706,1561.777
2023-11-30,2023-11-30,2023-11-30T04:45:00,2023-11-30T05:00:00,1379.876,208.696,1588.572
2023-11-30,2023-11-30,2023-11-30T05:00:00,2023-11-30T05:15:00,1405.684,209.682,1615.366
2023-11-30,2023-11-30,2023-11-30T05:15:00,2023-11-30T05:30:00,1440.117,205.154,1645.271
2023-11-30,2023-11-30,2023-11-30T05:30:00,2023-11-30T05:45:00,1474.548,200.618,1675.166
2023-11-30,2023-11-30,2023-11-30T05:45:00,2023-11-30T06:00:00,1508.99,196.084,1705.074
2023-11-30,2023-11-30,2023-11-30T06:00:00,2023-11-30T06:15:00,1543.415,191.553,1734.968
2023-11-30,2023-11-30,2023-11-30T06:15:00,2023-11-30T06:30:00,1569.338,184.444,1753.782
2023-11-30,2023-11-30,2023-11-30T06:30:00,2023-11-30T06:45:00,1595.257,177.337,1772.594
2023-11-30,2023-11-30,2023-11-30T06:45:00,2023-11-30T07:00:00,1621.172,170.226,1791.398
2023-11-30,2023-11-30,2023-11-30T07:00:00,2023-11-30T07:15:00,1918.965,189.65,2108.615
2023-11-30,2023-11-30,2023-11-30T07:15:00,2023-11-30T07:30:00,1913.305,183.093,2096.398
2023-11-30,2023-11-30,2023-11-30T07:30:00,2023-11-30T07:45:00,1907.651,176.538,2084.189
2023-11-30,2023-11-30,2023-11-30T07:45:00,2023-11-30T08:00:00,1901.993,169.975,2071.968
2023-11-30,2023-11-30,2023-11-30T08:00:00,2023-11-30T08:15:00,1896.337,159.784,2056.121
2023-11-30,2023-11-30,2023-11-30T08:15:00,2023-11-30T08:30:00,1884.136,154.425,2038.561
2023-11-30,2023-11-30,2023-11-30T08:30:00,2023-11-30T08:45:00,1871.943,149.065,2021.008
2023-11-30,2023-11-30,2023-11-30T08:45:00,2023-11-30T09:00:00,1859.734,143.704,2003.438
2023-11-30,2023-11-30,2023-11-30T09:00:00,2023-11-30T09:15:00,1847.539,138.349,1985.888
2023-11-30,2023-11-30,2023-11-30T09:15:00,2023-11-30T09:30:00,1832.973,129.748,1962.721
2023-11-30,2023-11-30,2023-11-30T09:30:00,2023-11-30T09:45:00,1818.405,121.151,1939.556
2023-11-30,2023-11-30,2023-11-30T09:45:00,2023-11-30T10:00:00,1803.846,112.542,1916.388
2023-11-30,2023-11-30,2023-11-30T10:00:00,2023-11-30T10:15:00,1789.277,103.941,1893.218
2023-11-30,2023-11-30,2023-11-30T10:15:00,2023-11-30T10:30:00,1792.529,96.165,1888.694
2023-11-30,2023-11-30,2023-11-30T10:30:00,2023-11-30T10:45:00,1795.781,88.382,1884.163
2023-11-30,2023-11-30,2023-11-30T10:45:00,2023-11-30T11:00:00,1799.02,80.604,1879.624
2023-11-30,2023-11-30,2023-11-30T11:00:00,2023-11-30T11:15:00,1802.263,72.825,1875.088
2023-11-30,2023-11-30,2023-11-30T11:15:00,2023-11-30T11:30:00,1797.393,68.981,1866.374
2023-11-30,2023-11-30,2023-11-30T11:30:00,2023-11-30T11:45:00,1792.521,65.14,1857.661
2023-11-30,2023-11-30,2023-11-30T11:45:00,2023-11-30T12:00:00,1787.636,61.296,1848.932
2023-11-30,2023-11-30,2023-11-30T12:00:00,2023-11-30T12:15:00,1782.771,57.453,1840.224
2023-11-30,2023-11-30,2023-11-30T12:15:00,2023-11-30T12:30:00,1786.599,54.469,1841.068
2023-11-30,2023-11-30,2023-11-30T12:30:00,2023-11-30T12:45:00,1790.44,51.479,1841.919
2023-11-30,2023-11-30,2023-11-30T12:45:00,2023-11-30T13:00:00,1794.277,48.489,1842.766
2023-11-30,2023-11-30,2023-11-30T13:00:00,2023-11-30T13:15:00,1878.533,65.998,1944.531
2023-11-30,2023-11-30,2023-11-30T13:15:00,2023-11-30T13:30:00,1837.564,60.326,1897.89
2023-11-30,2023-11-30,2023-11-30T13:30:00,2023-11-30T13:45:00,1796.609,54.659,1851.268
2023-11-30,2023-11-30,2023-11-30T13:45:00,2023-11-30T14:00:00,1755.647,48.984,1804.631
2023-11-30,2023-11-30,2023-11-30T14:00:00,2023-11-30T14:15:00,1714.681,43.317,1757.998
2023-11-30,2023-11-30,2023-11-30T14:15:00,2023-11-30T14:30:00,1659.894,39.808,1699.702
2023-11-30,2023-11-30,2023-11-30T14:30:00,2023-11-30T14:45:00,1605.112,36.314,1641.426
2023-11-30,2023-11-30,2023-11-30T14:45:00,2023-11-30T15:00:00,1550.319,32.803,1583.122
2023-11-30,2023-11-30,2023-11-30T15:00:00,2023-11-30T15:15:00,1495.536,29.301,1524.837
2023-11-30,2023-11-30,2023-11-30T15:15:00,2023-11-30T15:30:00,1464.544,28.334,1492.878
2023-11-30,2023-11-30,2023-11-30T15:30:00,2023-11-30T15:45:00,1433.557,27.373,1460.93
2023-11-30,2023-11-30,2023-11-30T15:45:00,2023-11-30T16:00:00,1402.579,26.398,1428.977
2023-11-30,2023-11-30,2023-11-30T16:00:00,2023-11-30T16:15:00,1371.586,25.434,1397.02
2023-11-30,2023-11-30,2023-11-30T16:15:00,2023-11-30T16:30:00,1351.61,25.814,1377.424
2023-11-30,2023-11-30,2023-11-30T16:30:00,2023-11-30T16:45:00,1331.619,26.189,1357.808
2023-11-30,2023-11-30,2023-11-30T16:45:00,2023-11-30T17:00:00,1311.633,26.559,1338.192
2023-11-30,2023-11-30,2023-11-30T17:00:00,2023-11-30T17:15:00,1291.637,26.931,1318.568
2023-11-30,2023-11-30,2023-11-30T17:15:00,2023-11-30T17:30:00,1262.185,26.006,1288.191
2023-11-30,2023-11-30,2023-11-30T17:30:00,2023-11-30T17:45:00,1232.72,25.079,1257.799
2023-11-30,2023-11-30,2023-11-30T17:45:00,2023-11-30T18:00:00,1203.259,24.158,1227.417
2023-11-30,2023-11-30,2023-11-30T18:00:00,2023-11-30T18:15:00,1173.796,24.557,1198.353
2023-11-30,2023-11-30,2023-11-30T18:15:00,2023-11-30T18:30:00,1153.381,22.632,1176.013
2023-11-30,2023-11-30,2023-11-30T18:30:00,2023-11-30T18:45:00,1132.964,20.703,1153.667
2023-11-30,2023-11-30,2023-11-30T18:45:00,2023-11-30T19:00:00,1112.543,18.779,1131.322
2023-11-30,2023-11-30,2023-11-30T19:00:00,2023-11-30T19:15:00,951.789,16.704,968.493
2023-11-30,2023-11-30,2023-11-30T19:15:00,2023-11-30T19:30:00,929.354,15.337,944.691
2023-11-30,2023-11-30,2023-11-30T19:30:00,2023-11-30T19:45:00,906.902,13.973,920.875
2023-11-30,2023-11-30,2023-11-30T19:45:00,2023-11-30T20:00:00,884.468,12.609,897.077
2023-11-30,2023-11-30,2023-11-30T20:00:00,2023-11-30T20:15:00,862.013,11.246,873.259
2023-11-30,2023-11-30,2023-11-30T20:15:00,2023-11-30T20:30:00,832.185,10.28,842.465
2023-11-30,2023-11-30,2023-11-30T20:30:00,2023-11-30T20:45:00,802.35,9.313,811.663
2023-11-30,2023-11-30,2023-11-30T20:45:00,2023-11-30T21:00:00,772.516,8.35,780.866
2023-11-30,2023-11-30,2023-11-30T21:00:00,2023-11-30T21:15:00,742.691,7.381,750.072
2023-11-30,2023-11-30,2023-11-30T21:15:00,2023-11-30T21:30:00,713.118,6.844,719.962
2023-11-30,2023-11-30,2023-11-30T21:30:00,2023-11-30T21:45:00,683.542,6.311,689.853
2023-11-30,2023-11-30,2023-11-30T21:45:00,2023-11-30T22:00:00,653.96,5.774,659.734
2023-11-30,2023-11-30,2023-11-30T22:00:00,2023-11-30T22:15:00,624.384,5.245,629.629
2023-11-30,2023-11-30,2023-11-30T22:15:00,2023-11-30T22:30:00,592.19,4.871,597.061
2023-11-30,2023-11-30,2023-11-30T22:30:00,2023-11-30T22:45:00,559.983,4.497,564.48
2023-11-30,2023-11-30,2023-11-30T22:45:00,2023-11-30T23:00:00,527.793,4.125,531.918
2023-12-01,2023-11-30,2023-11-30T23:00:00,2023-11-30T23:15:00,495.589,3.751,499.34
